Code,Date,FY,Indicator,Units,Values,Basin,Supplier,Region,Environment,Sub_Basin,Watercourse,Sub_Basin_Area,Sub_Basin_Proportion_of_Basin,Watercourse_Area,Watercourse_Proportion_of_Sub_Basin,Lat,Long,WQO,LOR,SF,Failure,Stat,Month,N_Months,Val_Min,Val_Twentieth,Val_Mean,Val_Median,Val_Eightieth,Val_Max,N_Samples
CO3,2022-02-16T00:00:01Z,2022,Low_DO,%.Sat,112.272,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,85,0.5,70,low,median,Feb,12,7.51818181818182,69.20844444399998,82.32671379388968,89.8962962962963,98.4941772151899,115.451351351351,39
CO3,2022-02-16T00:00:01Z,2022,TP,mg.L,0.014,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.025,0.005,0.04,high,median,Feb,12,0.0025,0.0025,0.005653846153846153,0.0025,0.008400000000000001,0.036,39
CO3,2022-02-16T00:00:01Z,2022,Turbidity,NTU,22.3936,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,8,0.1,15,high,median,Feb,12,0.615641025641026,4.498841269841273,11.723318977617454,9.09333333333333,20.166896398666683,30.93015,39
CO3,2022-03-02T00:00:01Z,2022,DIN,mg.L,0.0035,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.02,0.005,0.09,high,median,Mar,12,0.0035,0.006100000000000001,0.014717948717948718,0.0095,0.022800000000000008,0.067,39
CO3,2022-03-02T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.02,0.001,NA,high,median,Mar,12,5e-4,5e-4,5.76923076923077e-4,5e-4,5e-4,0.002,39
CO3,2022-03-02T00:00:01Z,2022,High_DO,%.Sat,89.8962962962963,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,105,0.5,120,high,median,Mar,12,7.51818181818182,69.20844444399998,82.32671379388968,89.8962962962963,98.4941772151899,115.451351351351,39
CO3,2022-03-02T00:00:01Z,2022,Low_DO,%.Sat,89.8962962962963,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,85,0.5,70,low,median,Mar,12,7.51818181818182,69.20844444399998,82.32671379388968,89.8962962962963,98.4941772151899,115.451351351351,39
CO3,2022-03-02T00:00:01Z,2022,TP,mg.L,0.021,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.025,0.005,0.04,high,median,Mar,12,0.0025,0.0025,0.005653846153846153,0.0025,0.008400000000000001,0.036,39
CO3,2022-03-02T00:00:01Z,2022,Turbidity,NTU,17.9433333333333,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,8,0.1,15,high,median,Mar,12,0.615641025641026,4.498841269841273,11.723318977617454,9.09333333333333,20.166896398666683,30.93015,39
CO3,2022-03-11T00:00:01Z,2022,DIN,mg.L,0.008,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.02,0.005,0.09,high,median,Mar,12,0.0035,0.006100000000000001,0.014717948717948718,0.0095,0.022800000000000008,0.067,39
CO3,2022-03-11T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.02,0.001,NA,high,median,Mar,12,5e-4,5e-4,5.76923076923077e-4,5e-4,5e-4,0.002,39
CO3,2022-03-11T00:00:01Z,2022,High_DO,%.Sat,92.4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,105,0.5,120,high,median,Mar,12,7.51818181818182,69.20844444399998,82.32671379388968,89.8962962962963,98.4941772151899,115.451351351351,39
CO3,2022-03-11T00:00:01Z,2022,Low_DO,%.Sat,92.4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,85,0.5,70,low,median,Mar,12,7.51818181818182,69.20844444399998,82.32671379388968,89.8962962962963,98.4941772151899,115.451351351351,39
CO3,2022-03-11T00:00:01Z,2022,TP,mg.L,0.006,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.025,0.005,0.04,high,median,Mar,12,0.0025,0.0025,0.005653846153846153,0.0025,0.008400000000000001,0.036,39
CO3,2022-03-11T00:00:01Z,2022,Turbidity,NTU,8.04,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,8,0.1,15,high,median,Mar,12,0.615641025641026,4.498841269841273,11.723318977617454,9.09333333333333,20.166896398666683,30.93015,39
CO3,2022-04-11T00:00:01Z,2022,DIN,mg.L,0.017499999999999998,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.02,0.005,0.09,high,median,Apr,12,0.0035,0.006100000000000001,0.014717948717948718,0.0095,0.022800000000000008,0.067,39
CO3,2022-04-11T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.02,0.001,NA,high,median,Apr,12,5e-4,5e-4,5.76923076923077e-4,5e-4,5e-4,0.002,39
CO3,2022-04-11T00:00:01Z,2022,High_DO,%.Sat,70.3285714285714,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,105,0.5,120,high,median,Apr,12,7.51818181818182,69.20844444399998,82.32671379388968,89.8962962962963,98.4941772151899,115.451351351351,39
CO3,2022-04-11T00:00:01Z,2022,Low_DO,%.Sat,70.3285714285714,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,85,0.5,70,low,median,Apr,12,7.51818181818182,69.20844444399998,82.32671379388968,89.8962962962963,98.4941772151899,115.451351351351,39
CO3,2022-04-11T00:00:01Z,2022,TP,mg.L,0.036,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.025,0.005,0.04,high,median,Apr,12,0.0025,0.0025,0.005653846153846153,0.0025,0.008400000000000001,0.036,39
CO3,2022-04-11T00:00:01Z,2022,Turbidity,NTU,12.2680952380952,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,8,0.1,15,high,median,Apr,12,0.615641025641026,4.498841269841273,11.723318977617454,9.09333333333333,20.166896398666683,30.93015,39
CO3,2022-05-12T00:00:01Z,2022,DIN,mg.L,0.067,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.02,0.005,0.09,high,median,May,12,0.0035,0.006100000000000001,0.014717948717948718,0.0095,0.022800000000000008,0.067,39
CO3,2022-05-12T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.02,0.001,NA,high,median,May,12,5e-4,5e-4,5.76923076923077e-4,5e-4,5e-4,0.002,39
CO3,2022-05-12T00:00:01Z,2022,High_DO,%.Sat,90.0566371681416,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,105,0.5,120,high,median,May,12,7.51818181818182,69.20844444399998,82.32671379388968,89.8962962962963,98.4941772151899,115.451351351351,39
CO3,2022-05-12T00:00:01Z,2022,Low_DO,%.Sat,90.0566371681416,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,85,0.5,70,low,median,May,12,7.51818181818182,69.20844444399998,82.32671379388968,89.8962962962963,98.4941772151899,115.451351351351,39
CO3,2022-05-12T00:00:01Z,2022,TP,mg.L,0.012,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.025,0.005,0.04,high,median,May,12,0.0025,0.0025,0.005653846153846153,0.0025,0.008400000000000001,0.036,39
CO3,2022-05-12T00:00:01Z,2022,Turbidity,NTU,8.82300884955753,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,8,0.1,15,high,median,May,12,0.615641025641026,4.498841269841273,11.723318977617454,9.09333333333333,20.166896398666683,30.93015,39
CO3,2022-06-14T00:00:01Z,2022,DIN,mg.L,0.016,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.02,0.005,0.09,high,median,Jun,12,0.0035,0.006100000000000001,0.014717948717948718,0.0095,0.022800000000000008,0.067,39
CO3,2022-06-14T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.02,0.001,NA,high,median,Jun,12,5e-4,5e-4,5.76923076923077e-4,5e-4,5e-4,0.002,39
CO3,2022-06-14T00:00:01Z,2022,High_DO,%.Sat,98.1569620253165,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,105,0.5,120,high,median,Jun,12,7.51818181818182,69.20844444399998,82.32671379388968,89.8962962962963,98.4941772151899,115.451351351351,39
CO3,2022-06-14T00:00:01Z,2022,Low_DO,%.Sat,98.1569620253165,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,85,0.5,70,low,median,Jun,12,7.51818181818182,69.20844444399998,82.32671379388968,89.8962962962963,98.4941772151899,115.451351351351,39
CO3,2022-06-14T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,0.025,0.005,0.04,high,median,Jun,12,0.0025,0.0025,0.005653846153846153,0.0025,0.008400000000000001,0.036,39
CO3,2022-06-14T00:00:01Z,2022,Turbidity,NTU,16.5164135021097,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Camp Oven Creek,135.2,0.2542643822992872,9.97,0.07374260355029587,-19.09798,146.4898,8,0.1,15,high,median,Jun,12,0.615641025641026,4.498841269841273,11.723318977617454,9.09333333333333,20.166896398666683,30.93015,39
CryC1.0,2021-07-15T13:49:39Z,2022,DIN,mg.L,0.006,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,0.09,high,median,Jul,11,0.002,0.0035999999999999995,0.0326,0.011,0.05359999999999997,0.119,11
CryC1.0,2021-07-15T13:49:39Z,2022,FRP,mg.L,0.001,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,NA,high,median,Jul,11,0.001,0.001,0.0013636363636363637,0.001,0.002,0.003,11
CryC1.0,2021-07-15T13:49:39Z,2022,High_DO,%.Sat,99.4,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,105,0.5,120,high,median,Jul,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2021-07-15T13:49:39Z,2022,Low_DO,%.Sat,99.4,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,85,0.5,70,low,median,Jul,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2021-07-15T13:49:39Z,2022,TP,mg.L,0.007,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.025,0.003,0.04,high,median,Jul,11,0.007,0.0086,0.0158,0.0155,0.0194,0.034,11
CryC1.0,2021-07-15T13:49:39Z,2022,Turbidity,NTU,7.23,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,8,0.1,15,high,median,Jul,11,4.07,6.1160000000000005,15.051,14.15,22.528,33.3,11
CryC1.0,2021-09-09T11:26:49Z,2022,DIN,mg.L,0.006,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,0.09,high,median,Sep,11,0.002,0.0035999999999999995,0.0326,0.011,0.05359999999999997,0.119,11
CryC1.0,2021-09-09T11:26:49Z,2022,FRP,mg.L,0.001,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,NA,high,median,Sep,11,0.001,0.001,0.0013636363636363637,0.001,0.002,0.003,11
CryC1.0,2021-09-09T11:26:49Z,2022,High_DO,%.Sat,102.9,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,105,0.5,120,high,median,Sep,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2021-09-09T11:26:49Z,2022,Low_DO,%.Sat,102.9,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,85,0.5,70,low,median,Sep,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2021-09-09T11:26:49Z,2022,TP,mg.L,0.021,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.025,0.003,0.04,high,median,Sep,11,0.007,0.0086,0.0158,0.0155,0.0194,0.034,11
CryC1.0,2021-09-09T11:26:49Z,2022,Turbidity,NTU,22.68,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,8,0.1,15,high,median,Sep,11,4.07,6.1160000000000005,15.051,14.15,22.528,33.3,11
CryC1.0,2021-10-21T13:14:15Z,2022,DIN,mg.L,0.016,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,0.09,high,median,Oct,11,0.002,0.0035999999999999995,0.0326,0.011,0.05359999999999997,0.119,11
CryC1.0,2021-10-21T13:14:15Z,2022,FRP,mg.L,0.001,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,NA,high,median,Oct,11,0.001,0.001,0.0013636363636363637,0.001,0.002,0.003,11
CryC1.0,2021-10-21T13:14:15Z,2022,High_DO,%.Sat,101.8,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,105,0.5,120,high,median,Oct,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2021-10-21T13:14:15Z,2022,Low_DO,%.Sat,101.8,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,85,0.5,70,low,median,Oct,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2021-10-21T13:14:15Z,2022,TP,mg.L,0.009,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.025,0.003,0.04,high,median,Oct,11,0.007,0.0086,0.0158,0.0155,0.0194,0.034,11
CryC1.0,2021-10-21T13:14:15Z,2022,Turbidity,NTU,6.4,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,8,0.1,15,high,median,Oct,11,4.07,6.1160000000000005,15.051,14.15,22.528,33.3,11
CryC1.0,2021-11-18T11:07:58Z,2022,DIN,mg.L,0.044,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,0.09,high,median,Nov,11,0.002,0.0035999999999999995,0.0326,0.011,0.05359999999999997,0.119,11
CryC1.0,2021-11-18T11:07:58Z,2022,FRP,mg.L,0.001,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,NA,high,median,Nov,11,0.001,0.001,0.0013636363636363637,0.001,0.002,0.003,11
CryC1.0,2021-11-18T11:07:58Z,2022,High_DO,%.Sat,92.3,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,105,0.5,120,high,median,Nov,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2021-11-18T11:07:58Z,2022,Low_DO,%.Sat,92.3,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,85,0.5,70,low,median,Nov,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2021-11-18T11:07:58Z,2022,TP,mg.L,0.012,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.025,0.003,0.04,high,median,Nov,11,0.007,0.0086,0.0158,0.0155,0.0194,0.034,11
CryC1.0,2021-11-18T11:07:58Z,2022,Turbidity,NTU,21,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,8,0.1,15,high,median,Nov,11,4.07,6.1160000000000005,15.051,14.15,22.528,33.3,11
CryC1.0,2021-12-15T11:37:03Z,2022,DIN,mg.L,0.002,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,0.09,high,median,Dec,11,0.002,0.0035999999999999995,0.0326,0.011,0.05359999999999997,0.119,11
CryC1.0,2021-12-15T11:37:03Z,2022,FRP,mg.L,0.001,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,NA,high,median,Dec,11,0.001,0.001,0.0013636363636363637,0.001,0.002,0.003,11
CryC1.0,2021-12-15T11:37:03Z,2022,High_DO,%.Sat,95.9,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,105,0.5,120,high,median,Dec,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2021-12-15T11:37:03Z,2022,Low_DO,%.Sat,95.9,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,85,0.5,70,low,median,Dec,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2021-12-15T11:37:03Z,2022,TP,mg.L,0.007,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.025,0.003,0.04,high,median,Dec,11,0.007,0.0086,0.0158,0.0155,0.0194,0.034,11
CryC1.0,2021-12-15T11:37:03Z,2022,Turbidity,NTU,4.98,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,8,0.1,15,high,median,Dec,11,4.07,6.1160000000000005,15.051,14.15,22.528,33.3,11
CryC1.0,2022-01-21T13:15:18Z,2022,DIN,mg.L,0.002,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,0.09,high,median,Jan,11,0.002,0.0035999999999999995,0.0326,0.011,0.05359999999999997,0.119,11
CryC1.0,2022-01-21T13:15:18Z,2022,FRP,mg.L,0.001,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,NA,high,median,Jan,11,0.001,0.001,0.0013636363636363637,0.001,0.002,0.003,11
CryC1.0,2022-01-21T13:15:18Z,2022,High_DO,%.Sat,97,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,105,0.5,120,high,median,Jan,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2022-01-21T13:15:18Z,2022,Low_DO,%.Sat,97,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,85,0.5,70,low,median,Jan,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2022-01-21T13:15:18Z,2022,TP,mg.L,0.018,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.025,0.003,0.04,high,median,Jan,11,0.007,0.0086,0.0158,0.0155,0.0194,0.034,11
CryC1.0,2022-01-21T13:15:18Z,2022,Turbidity,NTU,7.3,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,8,0.1,15,high,median,Jan,11,4.07,6.1160000000000005,15.051,14.15,22.528,33.3,11
CryC1.0,2022-02-16T11:19:33Z,2022,DIN,mg.L,0.004,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,0.09,high,median,Feb,11,0.002,0.0035999999999999995,0.0326,0.011,0.05359999999999997,0.119,11
CryC1.0,2022-02-16T11:19:33Z,2022,FRP,mg.L,0.001,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,NA,high,median,Feb,11,0.001,0.001,0.0013636363636363637,0.001,0.002,0.003,11
CryC1.0,2022-02-16T11:19:33Z,2022,High_DO,%.Sat,97.1,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,105,0.5,120,high,median,Feb,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2022-02-16T11:19:33Z,2022,Low_DO,%.Sat,97.1,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,85,0.5,70,low,median,Feb,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2022-02-16T11:19:33Z,2022,TP,mg.L,0.034,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.025,0.003,0.04,high,median,Feb,11,0.007,0.0086,0.0158,0.0155,0.0194,0.034,11
CryC1.0,2022-02-16T11:19:33Z,2022,Turbidity,NTU,33.3,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,8,0.1,15,high,median,Feb,11,4.07,6.1160000000000005,15.051,14.15,22.528,33.3,11
CryC1.0,2022-03-16T13:31:18Z,2022,DIN,mg.L,0.035,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,0.09,high,median,Mar,11,0.002,0.0035999999999999995,0.0326,0.011,0.05359999999999997,0.119,11
CryC1.0,2022-03-16T13:31:18Z,2022,FRP,mg.L,0.001,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,NA,high,median,Mar,11,0.001,0.001,0.0013636363636363637,0.001,0.002,0.003,11
CryC1.0,2022-03-16T13:31:18Z,2022,High_DO,%.Sat,97.4,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,105,0.5,120,high,median,Mar,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2022-03-16T13:31:18Z,2022,Low_DO,%.Sat,97.4,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,85,0.5,70,low,median,Mar,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2022-03-16T13:31:18Z,2022,TP,mg.L,0.018,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.025,0.003,0.04,high,median,Mar,11,0.007,0.0086,0.0158,0.0155,0.0194,0.034,11
CryC1.0,2022-03-16T13:31:18Z,2022,Turbidity,NTU,22.49,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,8,0.1,15,high,median,Mar,11,4.07,6.1160000000000005,15.051,14.15,22.528,33.3,11
CryC1.0,2022-04-28T11:15:02Z,2022,DIN,mg.L,0.092,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,0.09,high,median,Apr,11,0.002,0.0035999999999999995,0.0326,0.011,0.05359999999999997,0.119,11
CryC1.0,2022-04-28T11:15:02Z,2022,FRP,mg.L,0.002,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,0.02,0.002,NA,high,median,Apr,11,0.001,0.001,0.0013636363636363637,0.001,0.002,0.003,11
CryC1.0,2022-04-28T11:15:02Z,2022,High_DO,%.Sat,93.2,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,105,0.5,120,high,median,Apr,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
CryC1.0,2022-04-28T11:15:02Z,2022,Low_DO,%.Sat,93.2,Black,DES,DT,Estuarine,Crystal Creek,Crystal Creek,118.88,0.22357211366671054,118.88,1,-18.92695,146.31319,85,0.5,70,low,median,Apr,11,92.3,95.9,98.30909090909091,97.1,101.8,107.3,11
