Sub_Basin,Rainfall,Date
Black River,0.8427884578704834,2012-07-16T23:00:00Z
Black River,0.4217368960380554,2012-07-17T23:00:00Z
Black River,0.6534283757209778,2012-07-18T23:00:00Z
Black River,0.4864358603954315,2012-07-19T23:00:00Z
Black River,0.3890492618083954,2012-07-20T23:00:00Z
Black River,0.3890492618083954,2012-07-21T23:00:00Z
Black River,0.3891335427761078,2012-07-22T23:00:00Z
Black River,0.3891335427761078,2012-07-23T23:00:00Z
Black River,0.3891603946685791,2012-07-24T23:00:00Z
Black River,0.8827291131019592,2012-07-25T23:00:00Z
Black River,0.3891603946685791,2012-07-26T23:00:00Z
Black River,0.3891603946685791,2012-07-27T23:00:00Z
Black River,0.3891603946685791,2012-07-28T23:00:00Z
Black River,0.3891603946685791,2012-07-29T23:00:00Z
Black River,0.3891603946685791,2012-07-30T23:00:00Z
Black River,0.3932109773159027,2012-07-31T23:00:00Z
Black River,0.3932109773159027,2012-08-01T23:00:00Z
Black River,0.394999235868454,2012-08-02T23:00:00Z
Black River,0.38913601636886597,2012-08-03T23:00:00Z
Black River,0.38913601636886597,2012-08-04T23:00:00Z
Black River,0.6935552954673767,2012-08-05T23:00:00Z
Black River,0.38913601636886597,2012-08-06T23:00:00Z
Black River,0.38913601636886597,2012-08-07T23:00:00Z
Black River,0.3890388607978821,2012-08-08T23:00:00Z
Black River,0.3890388607978821,2012-08-09T23:00:00Z
Black River,0.3889545500278473,2012-08-10T23:00:00Z
Black River,0.3890388607978821,2012-08-11T23:00:00Z
Black River,0.3890388607978821,2012-08-12T23:00:00Z
Black River,0.3890388607978821,2012-08-13T23:00:00Z
Black River,0.3890388607978821,2012-08-14T23:00:00Z
Black River,0.3890388607978821,2012-08-15T23:00:00Z
Black River,0.7464285492897034,2012-08-16T23:00:00Z
Black River,0.38411155343055725,2012-08-17T23:00:00Z
Black River,0.3891335427761078,2012-08-18T23:00:00Z
Black River,0.3891335427761078,2012-08-19T23:00:00Z
Black River,0.9142648577690125,2012-08-20T23:00:00Z
Black River,0.655989944934845,2012-08-21T23:00:00Z
Black River,0.9054018259048462,2012-08-22T23:00:00Z
Black River,0.4329434633255005,2012-08-23T23:00:00Z
Black River,0.36900612711906433,2012-08-24T23:00:00Z
Black River,0.36900612711906433,2012-08-25T23:00:00Z
Black River,0.36900612711906433,2012-08-26T23:00:00Z
Black River,0.3624389171600342,2012-08-27T23:00:00Z
Black River,0.5596544146537781,2012-08-28T23:00:00Z
Black River,0.84920734167099,2012-08-29T23:00:00Z
Black River,0.7893918752670288,2012-08-30T23:00:00Z
Black River,0.3531491756439209,2012-08-31T23:00:00Z
Black River,0.8244869709014893,2012-09-01T23:00:00Z
Black River,0.3531491756439209,2012-09-02T23:00:00Z
Black River,0.34882062673568726,2012-09-03T23:00:00Z
Black River,0.3531491756439209,2012-09-04T23:00:00Z
