"","region","basin","sub_basin","year","total_basin_area","vegetation","area","percent_coverage","y_on_y_area_change","y_on_y_percentage_change"
"777","Wet Tropics","Mulgrave","Mulgrave","remnant_1999",1320.34053,"Non-Remnant Vegetation",317.09616,24.01624,0.0378,0.00286
"778","Wet Tropics","Mulgrave","Mulgrave","remnant_1999",1320.34053,"Eucalypt Variations",286.55698,21.70326,-0.02331,-0.00177
"779","Wet Tropics","Mulgrave","Mulgrave","remnant_1999",1320.34053,"Mangroves and Saltmarshes",41.28417,3.12678,0,0
"780","Wet Tropics","Mulgrave","Mulgrave","remnant_1999",1320.34053,"Other Coastal Communities",37.32042,2.82658,0,0
"781","Wet Tropics","Mulgrave","Mulgrave","remnant_2000",1320.34053,"Rainforest and Scrubs",601.10437,45.52646,-0.00372,-0.00028
"782","Wet Tropics","Mulgrave","Mulgrave","remnant_2000",1320.34053,"Non-Remnant Vegetation",317.11861,24.01794,0.02245,0.0017
"783","Wet Tropics","Mulgrave","Mulgrave","remnant_2000",1320.34053,"Eucalypt Variations",286.5467,21.70248,-0.01027,-0.00078
"784","Wet Tropics","Mulgrave","Mulgrave","remnant_2000",1320.34053,"Mangroves and Saltmarshes",41.28417,3.12678,0,0
"785","Wet Tropics","Mulgrave","Mulgrave","remnant_2000",1320.34053,"Other Coastal Communities",37.32042,2.82658,0,0
"786","Wet Tropics","Mulgrave","Mulgrave","remnant_2001",1320.34053,"Rainforest and Scrubs",601.10095,45.52621,-0.00342,-0.00026
"787","Wet Tropics","Mulgrave","Mulgrave","remnant_2001",1320.34053,"Non-Remnant Vegetation",317.29188,24.03106,0.17328,0.01312
"788","Wet Tropics","Mulgrave","Mulgrave","remnant_2001",1320.34053,"Eucalypt Variations",286.51543,21.70012,-0.03127,-0.00237
"789","Wet Tropics","Mulgrave","Mulgrave","remnant_2001",1320.34053,"Mangroves and Saltmarshes",41.15162,3.11674,-0.13255,-0.01004
"790","Wet Tropics","Mulgrave","Mulgrave","remnant_2001",1320.34053,"Other Coastal Communities",37.32042,2.82658,0,0
"791","Wet Tropics","Mulgrave","Mulgrave","remnant_2003",1320.34053,"Rainforest and Scrubs",601.09433,45.5257,-0.00662,-0.0005
"792","Wet Tropics","Mulgrave","Mulgrave","remnant_2003",1320.34053,"Non-Remnant Vegetation",317.41632,24.04049,0.12443,0.00942
"793","Wet Tropics","Mulgrave","Mulgrave","remnant_2003",1320.34053,"Eucalypt Variations",286.49306,21.69842,-0.02237,-0.00169
"794","Wet Tropics","Mulgrave","Mulgrave","remnant_2003",1320.34053,"Mangroves and Saltmarshes",41.1153,3.11399,-0.03632,-0.00275
"795","Wet Tropics","Mulgrave","Mulgrave","remnant_2003",1320.34053,"Other Coastal Communities",37.32042,2.82658,0,0
"796","Wet Tropics","Mulgrave","Mulgrave","remnant_2005",1320.34053,"Rainforest and Scrubs",601.08285,45.52484,-0.01147,-0.00087
"797","Wet Tropics","Mulgrave","Mulgrave","remnant_2005",1320.34053,"Non-Remnant Vegetation",317.5303,24.04912,0.11399,0.00863
"798","Wet Tropics","Mulgrave","Mulgrave","remnant_2005",1320.34053,"Eucalypt Variations",286.39941,21.69133,-0.09366,-0.00709
"799","Wet Tropics","Mulgrave","Mulgrave","remnant_2005",1320.34053,"Mangroves and Saltmarshes",41.1153,3.11399,0,0
"800","Wet Tropics","Mulgrave","Mulgrave","remnant_2005",1320.34053,"Other Coastal Communities",37.32042,2.82658,0,0
"801","Wet Tropics","Mulgrave","Mulgrave","remnant_2006",1320.34053,"Rainforest and Scrubs",601.07792,45.52446,-0.00493,-0.00037
"802","Wet Tropics","Mulgrave","Mulgrave","remnant_2006",1320.34053,"Non-Remnant Vegetation",317.32854,24.03384,-0.20176,-0.01528
"803","Wet Tropics","Mulgrave","Mulgrave","remnant_2006",1320.34053,"Eucalypt Variations",286.39807,21.69123,-0.00134,-0.0001
"804","Wet Tropics","Mulgrave","Mulgrave","remnant_2006",1320.34053,"Mangroves and Saltmarshes",41.1153,3.11399,0,0
"805","Wet Tropics","Mulgrave","Mulgrave","remnant_2006",1320.34053,"Other Coastal Communities",37.32042,2.82658,0,0
"806","Wet Tropics","Mulgrave","Mulgrave","remnant_2006b",1320.34053,"Rainforest and Scrubs",601.07677,45.52437,-0.00115,-0.00009
"807","Wet Tropics","Mulgrave","Mulgrave","remnant_2006b",1320.34053,"Non-Remnant Vegetation",317.33633,24.03443,0.00778,0.00059
"808","Wet Tropics","Mulgrave","Mulgrave","remnant_2006b",1320.34053,"Eucalypt Variations",286.39144,21.69073,-0.00663,-0.0005
"809","Wet Tropics","Mulgrave","Mulgrave","remnant_2006b",1320.34053,"Mangroves and Saltmarshes",41.1153,3.11399,0,0
"810","Wet Tropics","Mulgrave","Mulgrave","remnant_2006b",1320.34053,"Other Coastal Communities",37.32042,2.82658,0,0
"811","Wet Tropics","Mulgrave","Mulgrave","remnant_2007",1320.34053,"Rainforest and Scrubs",601.07792,45.52446,0.00115,0.00009
"812","Wet Tropics","Mulgrave","Mulgrave","remnant_2007",1320.34053,"Non-Remnant Vegetation",317.47378,24.04484,0.13745,0.01041
"813","Wet Tropics","Mulgrave","Mulgrave","remnant_2007",1320.34053,"Eucalypt Variations",286.27209,21.68169,-0.11935,-0.00904
"814","Wet Tropics","Mulgrave","Mulgrave","remnant_2007",1320.34053,"Mangroves and Saltmarshes",41.1153,3.11399,0,0
"815","Wet Tropics","Mulgrave","Mulgrave","remnant_2007",1320.34053,"Other Coastal Communities",37.31133,2.82589,-0.00909,-0.00069
"816","Wet Tropics","Mulgrave","Mulgrave","remnant_2009",1320.34053,"Rainforest and Scrubs",601.07506,45.52425,-0.00286,-0.00022
"817","Wet Tropics","Mulgrave","Mulgrave","remnant_2009",1320.34053,"Non-Remnant Vegetation",317.56989,24.05212,0.09611,0.00728
"818","Wet Tropics","Mulgrave","Mulgrave","remnant_2009",1320.34053,"Eucalypt Variations",286.17883,21.67462,-0.09325,-0.00706
"819","Wet Tropics","Mulgrave","Mulgrave","remnant_2009",1320.34053,"Mangroves and Saltmarshes",41.1153,3.11399,0,0
"820","Wet Tropics","Mulgrave","Mulgrave","remnant_2009",1320.34053,"Other Coastal Communities",37.31133,2.82589,0,0
"821","Wet Tropics","Mulgrave","Mulgrave","remnant_2011",1320.34053,"Rainforest and Scrubs",601.06641,45.52359,-0.00865,-0.00066
"822","Wet Tropics","Mulgrave","Mulgrave","remnant_2011",1320.34053,"Non-Remnant Vegetation",317.62015,24.05593,0.05026,0.00381
"823","Wet Tropics","Mulgrave","Mulgrave","remnant_2011",1320.34053,"Eucalypt Variations",286.16042,21.67323,-0.01842,-0.00139
"824","Wet Tropics","Mulgrave","Mulgrave","remnant_2011",1320.34053,"Mangroves and Saltmarshes",41.1153,3.11399,0,0
"825","Wet Tropics","Mulgrave","Mulgrave","remnant_2011",1320.34053,"Other Coastal Communities",37.31133,2.82589,0,0
"826","Wet Tropics","Mulgrave","Mulgrave","remnant_2013",1320.34053,"Rainforest and Scrubs",601.06641,45.52359,0,0
"827","Wet Tropics","Mulgrave","Mulgrave","remnant_2013",1320.34053,"Non-Remnant Vegetation",317.65458,24.05853,0.03443,0.00261
"828","Wet Tropics","Mulgrave","Mulgrave","remnant_2013",1320.34053,"Eucalypt Variations",286.14653,21.67218,-0.01389,-0.00105
"829","Wet Tropics","Mulgrave","Mulgrave","remnant_2013",1320.34053,"Mangroves and Saltmarshes",41.1039,3.11313,-0.0114,-0.00086
"830","Wet Tropics","Mulgrave","Mulgrave","remnant_2013",1320.34053,"Other Coastal Communities",37.31133,2.82589,0,0
"831","Wet Tropics","Mulgrave","Mulgrave","remnant_2015",1320.34053,"Rainforest and Scrubs",601.04585,45.52203,-0.02056,-0.00156
"832","Wet Tropics","Mulgrave","Mulgrave","remnant_2015",1320.34053,"Non-Remnant Vegetation",317.7043,24.0623,0.04972,0.00377
"833","Wet Tropics","Mulgrave","Mulgrave","remnant_2015",1320.34053,"Eucalypt Variations",286.13498,21.6713,-0.01154,-0.00087
"834","Wet Tropics","Mulgrave","Mulgrave","remnant_2015",1320.34053,"Mangroves and Saltmarshes",41.10389,3.11313,-0.00001,0
"835","Wet Tropics","Mulgrave","Mulgrave","remnant_2015",1320.34053,"Other Coastal Communities",37.31133,2.82589,0,0
"836","Wet Tropics","Mulgrave","Mulgrave","remnant_2017",1320.34053,"Rainforest and Scrubs",601.00492,45.51893,-0.04093,-0.0031
"837","Wet Tropics","Mulgrave","Mulgrave","remnant_2017",1320.34053,"Non-Remnant Vegetation",317.76179,24.06665,0.05749,0.00435
"838","Wet Tropics","Mulgrave","Mulgrave","remnant_2017",1320.34053,"Eucalypt Variations",286.11842,21.67005,-0.01656,-0.00125
"839","Wet Tropics","Mulgrave","Mulgrave","remnant_2017",1320.34053,"Mangroves and Saltmarshes",41.10389,3.11313,0,0
"840","Wet Tropics","Mulgrave","Mulgrave","remnant_2017",1320.34053,"Other Coastal Communities",37.31133,2.82589,0,0
"841","Wet Tropics","Mulgrave","Mulgrave","remnant_2019",1320.34053,"Rainforest and Scrubs",600.96591,45.51598,-0.03901,-0.00295
"842","Wet Tropics","Mulgrave","Mulgrave","remnant_2019",1320.34053,"Non-Remnant Vegetation",317.8008,24.06961,0.03901,0.00295
"843","Wet Tropics","Mulgrave","Mulgrave","remnant_2019",1320.34053,"Eucalypt Variations",286.11842,21.67005,0,0
"844","Wet Tropics","Mulgrave","Mulgrave","remnant_2019",1320.34053,"Mangroves and Saltmarshes",41.10389,3.11313,0,0
"845","Wet Tropics","Mulgrave","Mulgrave","remnant_2019",1320.34053,"Other Coastal Communities",37.31133,2.82589,0,0
"846","Wet Tropics","Mulgrave","Mulgrave","remnant_2021",1320.34052,"Rainforest and Scrubs",601.47746,45.55472,0.51155,0.03874
"847","Wet Tropics","Mulgrave","Mulgrave","remnant_2021",1320.34052,"Non-Remnant Vegetation",317.13976,24.01954,-0.66104,-0.05007
"848","Wet Tropics","Mulgrave","Mulgrave","remnant_2021",1320.34052,"Eucalypt Variations",286.15214,21.6726,0.03372,0.00255
"849","Wet Tropics","Mulgrave","Mulgrave","remnant_2021",1320.34052,"Mangroves and Saltmarshes",41.08252,3.11151,-0.02137,-0.00162
"850","Wet Tropics","Mulgrave","Mulgrave","remnant_2021",1320.34052,"Other Coastal Communities",37.28354,2.82378,-0.02779,-0.00211
"851","Wet Tropics","Murray","Murray","pre_clear",1526.21633,"Eucalypt Variations",589.60235,38.63164,0,0
"852","Wet Tropics","Murray","Murray","pre_clear",1526.21633,"Rainforest and Scrubs",361.60002,23.69258,0,0
"853","Wet Tropics","Murray","Murray","pre_clear",1526.21633,"Melaleuca Open Woodlands",195.42178,12.80433,0,0
"854","Wet Tropics","Murray","Murray","pre_clear",1526.21633,"Mangroves and Saltmarshes",180.69634,11.8395,0,0
"855","Wet Tropics","Murray","Murray","pre_clear",1526.21633,"Other Coastal Communities",163.25711,10.69685,0,0
"856","Wet Tropics","Murray","Murray","remnant_1997",1526.19651,"Eucalypt Variations",406.82016,26.65582,-182.78219,-11.97582
"857","Wet Tropics","Murray","Murray","remnant_1997",1526.19651,"Rainforest and Scrubs",320.73741,21.01547,-40.86261,-2.67711
"858","Wet Tropics","Murray","Murray","remnant_1997",1526.19651,"Non-Remnant Vegetation",292.72973,19.18034,292.72973,19.18034
"859","Wet Tropics","Murray","Murray","remnant_1997",1526.19651,"Mangroves and Saltmarshes",180.97599,11.85797,0.27965,0.01848
"860","Wet Tropics","Murray","Murray","remnant_1997",1526.19651,"Other Coastal Communities",162.89978,10.67358,-0.35733,-0.02327
"861","Wet Tropics","Murray","Murray","remnant_1999",1526.19651,"Eucalypt Variations",404.19928,26.48409,-2.62089,-0.17173
"862","Wet Tropics","Murray","Murray","remnant_1999",1526.19651,"Rainforest and Scrubs",320.65934,21.01036,-0.07807,-0.00512
"863","Wet Tropics","Murray","Murray","remnant_1999",1526.19651,"Non-Remnant Vegetation",299.32696,19.61261,6.59723,0.43227
"864","Wet Tropics","Murray","Murray","remnant_1999",1526.19651,"Mangroves and Saltmarshes",180.9782,11.85812,0.0022,0.00014
"865","Wet Tropics","Murray","Murray","remnant_1999",1526.19651,"Other Coastal Communities",162.89977,10.67358,-0.00001,0
"866","Wet Tropics","Murray","Murray","remnant_2000",1526.19651,"Eucalypt Variations",403.10582,26.41245,-1.09346,-0.07165
"867","Wet Tropics","Murray","Murray","remnant_2000",1526.19651,"Rainforest and Scrubs",320.4866,20.99904,-0.17273,-0.01132
"868","Wet Tropics","Murray","Murray","remnant_2000",1526.19651,"Non-Remnant Vegetation",301.56035,19.75895,2.23339,0.14634
"869","Wet Tropics","Murray","Murray","remnant_2000",1526.19651,"Mangroves and Saltmarshes",180.97569,11.85795,-0.00251,-0.00016
"870","Wet Tropics","Murray","Murray","remnant_2000",1526.19651,"Other Coastal Communities",162.89977,10.67358,0,0
"871","Wet Tropics","Murray","Murray","remnant_2001",1526.19651,"Eucalypt Variations",402.37454,26.36453,-0.73128,-0.04791
"872","Wet Tropics","Murray","Murray","remnant_2001",1526.19651,"Rainforest and Scrubs",320.25456,20.98384,-0.23204,-0.0152
"873","Wet Tropics","Murray","Murray","remnant_2001",1526.19651,"Non-Remnant Vegetation",302.78842,19.83941,1.22807,0.08047
"874","Wet Tropics","Murray","Murray","remnant_2001",1526.19651,"Mangroves and Saltmarshes",180.97569,11.85795,0,0
"875","Wet Tropics","Murray","Murray","remnant_2001",1526.19651,"Other Coastal Communities",162.89977,10.67358,0,0
"876","Wet Tropics","Murray","Murray","remnant_2003",1526.19651,"Eucalypt Variations",402.20347,26.35332,-0.17107,-0.01121
"877","Wet Tropics","Murray","Murray","remnant_2003",1526.19651,"Rainforest and Scrubs",320.23735,20.98271,-0.01721,-0.00113
"878","Wet Tropics","Murray","Murray","remnant_2003",1526.19651,"Non-Remnant Vegetation",303.25824,19.8702,0.46982,0.03078
"879","Wet Tropics","Murray","Murray","remnant_2003",1526.19651,"Mangroves and Saltmarshes",180.97569,11.85795,0,0
"880","Wet Tropics","Murray","Murray","remnant_2003",1526.19651,"Other Coastal Communities",162.89976,10.67358,-0.00001,0
"881","Wet Tropics","Murray","Murray","remnant_2005",1526.19651,"Eucalypt Variations",401.75432,26.32389,-0.44915,-0.02943
"882","Wet Tropics","Murray","Murray","remnant_2005",1526.19651,"Rainforest and Scrubs",320.23198,20.98236,-0.00537,-0.00035
"883","Wet Tropics","Murray","Murray","remnant_2005",1526.19651,"Non-Remnant Vegetation",304.11091,19.92606,0.85267,0.05587
"884","Wet Tropics","Murray","Murray","remnant_2005",1526.19651,"Mangroves and Saltmarshes",180.97569,11.85795,0,0
"885","Wet Tropics","Murray","Murray","remnant_2005",1526.19651,"Other Coastal Communities",162.89977,10.67358,0.00001,0
"886","Wet Tropics","Murray","Murray","remnant_2006",1526.19651,"Eucalypt Variations",401.72548,26.322,-0.02884,-0.00189
"887","Wet Tropics","Murray","Murray","remnant_2006",1526.19651,"Rainforest and Scrubs",320.23269,20.9824,0.0007,0.00005
"888","Wet Tropics","Murray","Murray","remnant_2006",1526.19651,"Non-Remnant Vegetation",304.28551,19.93751,0.1746,0.01144
"889","Wet Tropics","Murray","Murray","remnant_2006",1526.19651,"Mangroves and Saltmarshes",180.97569,11.85795,0,0
"890","Wet Tropics","Murray","Murray","remnant_2006",1526.19651,"Other Coastal Communities",162.89978,10.67358,0.00001,0
"891","Wet Tropics","Murray","Murray","remnant_2006b",1526.19651,"Eucalypt Variations",401.72459,26.32194,-0.00089,-0.00006
"892","Wet Tropics","Murray","Murray","remnant_2006b",1526.19651,"Rainforest and Scrubs",320.2327,20.9824,0.00002,0
"893","Wet Tropics","Murray","Murray","remnant_2006b",1526.19651,"Non-Remnant Vegetation",304.2944,19.93809,0.00889,0.00058
"894","Wet Tropics","Murray","Murray","remnant_2006b",1526.19651,"Mangroves and Saltmarshes",180.97569,11.85795,0,0
"895","Wet Tropics","Murray","Murray","remnant_2006b",1526.19651,"Other Coastal Communities",162.89977,10.67358,-0.00001,0
"896","Wet Tropics","Murray","Murray","remnant_2007",1526.19651,"Eucalypt Variations",401.67839,26.31892,-0.0462,-0.00303
"897","Wet Tropics","Murray","Murray","remnant_2007",1526.19651,"Rainforest and Scrubs",320.22445,20.98186,-0.00826,-0.00054
"898","Wet Tropics","Murray","Murray","remnant_2007",1526.19651,"Non-Remnant Vegetation",304.37095,19.9431,0.07655,0.00502
"899","Wet Tropics","Murray","Murray","remnant_2007",1526.19651,"Mangroves and Saltmarshes",180.97569,11.85795,0,0
"900","Wet Tropics","Murray","Murray","remnant_2007",1526.19651,"Other Coastal Communities",162.89978,10.67358,0.00001,0
"901","Wet Tropics","Murray","Murray","remnant_2009",1526.19651,"Eucalypt Variations",401.57348,26.31204,-0.10491,-0.00687
"902","Wet Tropics","Murray","Murray","remnant_2009",1526.19651,"Rainforest and Scrubs",320.22447,20.98186,0.00002,0
"903","Wet Tropics","Murray","Murray","remnant_2009",1526.19651,"Non-Remnant Vegetation",304.60885,19.95869,0.23789,0.01559
"904","Wet Tropics","Murray","Murray","remnant_2009",1526.19651,"Mangroves and Saltmarshes",180.97569,11.85795,0,0
"905","Wet Tropics","Murray","Murray","remnant_2009",1526.19651,"Other Coastal Communities",162.89977,10.67358,-0.00001,0
"906","Wet Tropics","Murray","Murray","remnant_2011",1526.19651,"Eucalypt Variations",401.34432,26.29703,-0.22915,-0.01501
"907","Wet Tropics","Murray","Murray","remnant_2011",1526.19651,"Rainforest and Scrubs",320.21899,20.9815,-0.00547,-0.00036
"908","Wet Tropics","Murray","Murray","remnant_2011",1526.19651,"Non-Remnant Vegetation",304.92914,19.97968,0.32029,0.02099
"909","Wet Tropics","Murray","Murray","remnant_2011",1526.19651,"Mangroves and Saltmarshes",180.97569,11.85795,0,0
"910","Wet Tropics","Murray","Murray","remnant_2011",1526.19651,"Other Coastal Communities",162.89925,10.67354,-0.00051,-0.00003
"911","Wet Tropics","Murray","Murray","remnant_2013",1526.19651,"Eucalypt Variations",401.29711,26.29393,-0.04721,-0.00309
"912","Wet Tropics","Murray","Murray","remnant_2013",1526.19651,"Rainforest and Scrubs",320.21698,20.98137,-0.00201,-0.00013
"913","Wet Tropics","Murray","Murray","remnant_2013",1526.19651,"Non-Remnant Vegetation",305.01702,19.98544,0.08788,0.00576
"914","Wet Tropics","Murray","Murray","remnant_2013",1526.19651,"Mangroves and Saltmarshes",180.97569,11.85795,0,0
"915","Wet Tropics","Murray","Murray","remnant_2013",1526.19651,"Other Coastal Communities",162.89925,10.67354,0,0
"916","Wet Tropics","Murray","Murray","remnant_2015",1526.19651,"Eucalypt Variations",401.01711,26.27559,-0.28,-0.01835
"917","Wet Tropics","Murray","Murray","remnant_2015",1526.19651,"Rainforest and Scrubs",320.06069,20.97113,-0.1563,-0.01024
"918","Wet Tropics","Murray","Murray","remnant_2015",1526.19651,"Non-Remnant Vegetation",305.71166,20.03095,0.69464,0.04551
"919","Wet Tropics","Murray","Murray","remnant_2015",1526.19651,"Mangroves and Saltmarshes",180.97587,11.85797,0.00018,0.00001
"920","Wet Tropics","Murray","Murray","remnant_2015",1526.19651,"Other Coastal Communities",162.89925,10.67354,0,0
"921","Wet Tropics","Murray","Murray","remnant_2017",1526.19651,"Eucalypt Variations",400.71082,26.25552,-0.30629,-0.02007
"922","Wet Tropics","Murray","Murray","remnant_2017",1526.19651,"Rainforest and Scrubs",320.04016,20.96979,-0.02052,-0.00134
"923","Wet Tropics","Murray","Murray","remnant_2017",1526.19651,"Non-Remnant Vegetation",306.15434,20.05996,0.44269,0.02901
"924","Wet Tropics","Murray","Murray","remnant_2017",1526.19651,"Mangroves and Saltmarshes",180.97455,11.85788,-0.00132,-0.00009
"925","Wet Tropics","Murray","Murray","remnant_2017",1526.19651,"Other Coastal Communities",162.89924,10.67354,-0.00001,0
"926","Wet Tropics","Murray","Murray","remnant_2019",1526.19651,"Eucalypt Variations",400.66532,26.25254,-0.0455,-0.00298
"927","Wet Tropics","Murray","Murray","remnant_2019",1526.19651,"Rainforest and Scrubs",320.03963,20.96975,-0.00053,-0.00003
"928","Wet Tropics","Murray","Murray","remnant_2019",1526.19651,"Non-Remnant Vegetation",306.25817,20.06676,0.10383,0.0068
"929","Wet Tropics","Murray","Murray","remnant_2019",1526.19651,"Mangroves and Saltmarshes",180.97455,11.85788,0,0
"930","Wet Tropics","Murray","Murray","remnant_2019",1526.19651,"Other Coastal Communities",162.89288,10.67313,-0.00636,-0.00042
"931","Wet Tropics","Murray","Murray","remnant_2021",1526.21632,"Eucalypt Variations",400.13709,26.21759,-0.52823,-0.03495
"932","Wet Tropics","Murray","Murray","remnant_2021",1526.21632,"Rainforest and Scrubs",320.04775,20.97001,0.00811,0.00026
"933","Wet Tropics","Murray","Murray","remnant_2021",1526.21632,"Non-Remnant Vegetation",306.80741,20.10248,0.54923,0.03573
"934","Wet Tropics","Murray","Murray","remnant_2021",1526.21632,"Mangroves and Saltmarshes",180.2527,11.81043,-0.72184,-0.04745
"935","Wet Tropics","Murray","Murray","remnant_2021",1526.21632,"Other Coastal Communities",162.85244,10.67034,-0.04044,-0.00279
"936","Mackay Whitsunday Isaac","O'Connell","O'Connell","pre_clear",2445.62971,"Eucalypt Variations",1772.39933,72.4721,0,0
"937","Mackay Whitsunday Isaac","O'Connell","O'Connell","pre_clear",2445.62971,"Rainforest and Scrubs",410.70279,16.79333,0,0
"938","Mackay Whitsunday Isaac","O'Connell","O'Connell","pre_clear",2445.62971,"Mangroves and Saltmarshes",134.50853,5.49995,0,0
"939","Mackay Whitsunday Isaac","O'Connell","O'Connell","pre_clear",2445.62971,"Melaleuca Open Woodlands",59.95345,2.45145,0,0
"940","Mackay Whitsunday Isaac","O'Connell","O'Connell","pre_clear",2445.62971,"Other Coastal Communities",35.5553,1.45383,0,0
"941","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1997",2445.62703,"Non-Remnant Vegetation",1095.90099,44.81063,1095.90099,44.81063
"942","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1997",2445.62703,"Eucalypt Variations",768.9908,31.4435,-1003.40853,-41.0286
"943","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1997",2445.62703,"Rainforest and Scrubs",354.21019,14.48341,-56.4926,-2.30992
"944","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1997",2445.62703,"Mangroves and Saltmarshes",131.98943,5.39696,-2.5191,-0.103
"945","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1997",2445.62703,"Other Coastal Communities",35.66354,1.45826,0.10825,0.00443
"946","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1999",2445.62703,"Non-Remnant Vegetation",1105.18264,45.19015,9.28165,0.37952
"947","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1999",2445.62703,"Eucalypt Variations",758.29729,31.00625,-10.6935,-0.43725
"948","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1999",2445.62703,"Rainforest and Scrubs",353.9322,14.47204,-0.27799,-0.01137
"949","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1999",2445.62703,"Mangroves and Saltmarshes",131.86673,5.39194,-0.1227,-0.00502
"950","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1999",2445.62703,"Other Coastal Communities",35.66354,1.45826,0,0
"951","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2000",2445.62703,"Non-Remnant Vegetation",1113.86129,45.54502,8.67865,0.35486
"952","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2000",2445.62703,"Eucalypt Variations",750.32341,30.68021,-7.97388,-0.32605
"953","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2000",2445.62703,"Rainforest and Scrubs",353.80977,14.46704,-0.12244,-0.00501
"954","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2000",2445.62703,"Mangroves and Saltmarshes",131.85736,5.39156,-0.00937,-0.00038
"955","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2000",2445.62703,"Other Coastal Communities",35.66354,1.45826,0,0
"956","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2001",2445.62703,"Non-Remnant Vegetation",1118.17011,45.7212,4.30882,0.17618
"957","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2001",2445.62703,"Eucalypt Variations",746.36783,30.51846,-3.95559,-0.16174
"958","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2001",2445.62703,"Rainforest and Scrubs",353.39584,14.45011,-0.41392,-0.01692
"959","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2001",2445.62703,"Mangroves and Saltmarshes",131.80393,5.38937,-0.05344,-0.00218
"960","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2001",2445.62703,"Other Coastal Communities",35.66354,1.45826,0,0
"961","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2003",2445.62703,"Non-Remnant Vegetation",1120.68571,45.82406,2.51561,0.10286
"962","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2003",2445.62703,"Eucalypt Variations",744.08154,30.42498,-2.28629,-0.09348
"963","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2003",2445.62703,"Rainforest and Scrubs",353.32354,14.44716,-0.0723,-0.00296
"964","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2003",2445.62703,"Mangroves and Saltmarshes",131.75585,5.38741,-0.04807,-0.00197
"965","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2003",2445.62703,"Other Coastal Communities",35.66354,1.45826,0,0
"966","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2005",2445.62703,"Non-Remnant Vegetation",1126.74981,46.07202,6.0641,0.24796
"967","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2005",2445.62703,"Eucalypt Variations",738.40237,30.19276,-5.67917,-0.23222
"968","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2005",2445.62703,"Rainforest and Scrubs",351.8281,14.38601,-1.49544,-0.06115
"969","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2005",2445.62703,"Mangroves and Saltmarshes",131.80834,5.38955,0.05249,0.00215
"970","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2005",2445.62703,"Other Coastal Communities",35.66103,1.45815,-0.00251,-0.0001
"971","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006",2445.62703,"Non-Remnant Vegetation",1128.51042,46.14401,1.7606,0.07199
"972","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006",2445.62703,"Eucalypt Variations",736.54798,30.11694,-1.85439,-0.07582
"973","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006",2445.62703,"Rainforest and Scrubs",351.74094,14.38244,-0.08716,-0.00356
"974","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006",2445.62703,"Mangroves and Saltmarshes",131.79823,5.38914,-0.01011,-0.00041
"975","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006",2445.62703,"Other Coastal Communities",35.66103,1.45815,0,0
"976","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006b",2445.62703,"Non-Remnant Vegetation",1128.51141,46.14405,0.001,0.00004
"977","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006b",2445.62703,"Eucalypt Variations",736.54699,30.1169,-0.001,-0.00004
"978","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006b",2445.62703,"Rainforest and Scrubs",351.74094,14.38244,0,0
"979","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006b",2445.62703,"Mangroves and Saltmarshes",131.80424,5.38938,0.00601,0.00025
