"region","basin","sub_basin","year","total_surveyed_area","vegetation","area","veg_percent_of_total_area","y_on_y_veg_area_change","y_on_y_veg_percent_change","standardised_score"
"Dry Tropics","Black","Rollingstone Creek","remnant_2003",8.89856,"Non-Remnant Vegetation",51.8,5.82566,4.2,8.79,82
"Dry Tropics","Black","Rollingstone Creek","remnant_2005",8.89856,"Non-Remnant Vegetation",58.1,6.5336,6.3,12.15,83
"Dry Tropics","Black","Rollingstone Creek","remnant_2006",8.89856,"Non-Remnant Vegetation",63.6,7.14367,5.4,9.34,82
"Dry Tropics","Black","Rollingstone Creek","remnant_2006b",8.89856,"Non-Remnant Vegetation",63.6,7.14367,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2007",8.89856,"Non-Remnant Vegetation",75.3,8.4602,11.7,18.43,84
"Dry Tropics","Black","Rollingstone Creek","remnant_2009",8.89856,"Non-Remnant Vegetation",75.3,8.4602,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2011",8.89856,"Non-Remnant Vegetation",75.3,8.46367,0,0.04,81
"Dry Tropics","Black","Rollingstone Creek","remnant_2013",8.89856,"Non-Remnant Vegetation",75.3,8.46367,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2015",8.89856,"Non-Remnant Vegetation",75.3,8.46367,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2017",8.89856,"Non-Remnant Vegetation",75.3,8.46367,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2019",8.89856,"Non-Remnant Vegetation",75.3,8.46367,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2021",8.89856,"Non-Remnant Vegetation",67.1,7.53565,-8.3,-10.96,19
"Dry Tropics","Black","Rollingstone Creek","pre_clear",8.89856,"Other Vegetation",515,57.86972,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_1997",8.89856,"Other Vegetation",470,52.81993,-44.9,-8.73,19
"Dry Tropics","Black","Rollingstone Creek","remnant_1999",8.89856,"Other Vegetation",470,52.81993,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2000",8.89856,"Other Vegetation",470,52.81993,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2001",8.89856,"Other Vegetation",470,52.81993,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2003",8.89856,"Other Vegetation",466.2,52.39056,-3.8,-0.81,38
"Dry Tropics","Black","Rollingstone Creek","remnant_2005",8.89856,"Other Vegetation",464,52.14667,-2.2,-0.47,42
"Dry Tropics","Black","Rollingstone Creek","remnant_2006",8.89856,"Other Vegetation",458.6,51.53386,-5.5,-1.18,35
"Dry Tropics","Black","Rollingstone Creek","remnant_2006b",8.89856,"Other Vegetation",458.6,51.53386,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2007",8.89856,"Other Vegetation",446.9,50.22197,-11.7,-2.55,24
"Dry Tropics","Black","Rollingstone Creek","remnant_2009",8.89856,"Other Vegetation",446.9,50.22197,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2011",8.89856,"Other Vegetation",446.9,50.2185,0,-0.01,79
"Dry Tropics","Black","Rollingstone Creek","remnant_2013",8.89856,"Other Vegetation",446.9,50.2185,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2015",8.89856,"Other Vegetation",446.9,50.2185,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2017",8.89856,"Other Vegetation",446.9,50.2185,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2019",8.89856,"Other Vegetation",446.9,50.2185,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2021",8.89856,"Other Vegetation",439.7,49.41754,-7.1,-1.59,32
"Dry Tropics","Black","Rollingstone Creek","pre_clear",8.89856,"Saltmarshes",91.5,10.27919,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_1997",8.89856,"Saltmarshes",88.9,9.99104,-2.6,-2.8,22
"Dry Tropics","Black","Rollingstone Creek","remnant_1999",8.89856,"Saltmarshes",88.9,9.99104,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2000",8.89856,"Saltmarshes",88.9,9.99104,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2001",8.89856,"Saltmarshes",88.9,9.99104,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2003",8.89856,"Saltmarshes",88.5,9.94994,-0.4,-0.41,45
"Dry Tropics","Black","Rollingstone Creek","remnant_2005",8.89856,"Saltmarshes",84.3,9.4683,-4.3,-4.84,20
"Dry Tropics","Black","Rollingstone Creek","remnant_2006",8.89856,"Saltmarshes",84.3,9.4683,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2006b",8.89856,"Saltmarshes",84.3,9.4683,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2007",8.89856,"Saltmarshes",84.2,9.46461,0,-0.04,73
"Dry Tropics","Black","Rollingstone Creek","remnant_2009",8.89856,"Saltmarshes",84.2,9.46461,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2011",8.89856,"Saltmarshes",84.2,9.46461,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2013",8.89856,"Saltmarshes",84.2,9.46461,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2015",8.89856,"Saltmarshes",84.2,9.46461,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2017",8.89856,"Saltmarshes",84.2,9.46461,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2019",8.89856,"Saltmarshes",84.2,9.46461,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2021",8.89856,"Saltmarshes",77.1,8.66675,-7.1,-8.43,19
"Dry Tropics","Black","Rollingstone Creek","pre_clear",8.89856,"Water",113.1,12.712,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_1997",8.89856,"Water",113.1,12.71476,0,0.02,81
"Dry Tropics","Black","Rollingstone Creek","remnant_1999",8.89856,"Water",113.1,12.71476,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2000",8.89856,"Water",113.1,12.71476,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2001",8.89856,"Water",113.1,12.71476,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2003",8.89856,"Water",113.1,12.71476,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2005",8.89856,"Water",113.1,12.71476,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2006",8.89856,"Water",113.1,12.71476,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2006b",8.89856,"Water",113.1,12.71476,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2007",8.89856,"Water",113.1,12.71476,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2009",8.89856,"Water",113.1,12.71476,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2011",8.89856,"Water",113.1,12.71476,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2013",8.89856,"Water",113.1,12.71476,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2015",8.89856,"Water",113.1,12.71476,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2017",8.89856,"Water",113.1,12.71476,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2019",8.89856,"Water",113.1,12.71476,0,0,80
"Dry Tropics","Black","Rollingstone Creek","remnant_2021",8.89856,"Water",118.2,13.281,5,4.45,81
"Dry Tropics","Ross","Ross","pre_clear",185.90573,"Mangroves",4054.8,21.81099,0,0,80
"Dry Tropics","Ross","Ross","remnant_1997",185.90573,"Mangroves",4091.2,22.0066,36.4,0.9,81
"Dry Tropics","Ross","Ross","remnant_1999",185.90573,"Mangroves",4085.8,21.9778,-5.4,-0.13,59
"Dry Tropics","Ross","Ross","remnant_2000",185.90573,"Mangroves",4085.8,21.9778,0,0,80
"Dry Tropics","Ross","Ross","remnant_2001",185.90573,"Mangroves",4085.8,21.9778,0,0,80
"Dry Tropics","Ross","Ross","remnant_2003",185.90573,"Mangroves",4085.8,21.9778,0,0,80
"Dry Tropics","Ross","Ross","remnant_2005",185.90573,"Mangroves",4085.8,21.97783,0,0,81
"Dry Tropics","Ross","Ross","remnant_2006",185.90573,"Mangroves",4085.8,21.97783,0,0,80
"Dry Tropics","Ross","Ross","remnant_2006b",185.90573,"Mangroves",4085.8,21.97783,0,0,80
"Dry Tropics","Ross","Ross","remnant_2007",185.90573,"Mangroves",4085.5,21.97594,-0.4,-0.01,79
"Dry Tropics","Ross","Ross","remnant_2009",185.90573,"Mangroves",4085.5,21.97594,0,0,80
"Dry Tropics","Ross","Ross","remnant_2011",185.90573,"Mangroves",4085.5,21.97594,0,0,80
"Dry Tropics","Ross","Ross","remnant_2013",185.90573,"Mangroves",4083.8,21.96717,-1.6,-0.04,72
"Dry Tropics","Ross","Ross","remnant_2015",185.90573,"Mangroves",4083.8,21.96717,0,0,80
"Dry Tropics","Ross","Ross","remnant_2017",185.90573,"Mangroves",4083.8,21.96717,0,0,80
"Dry Tropics","Ross","Ross","remnant_2019",185.90573,"Mangroves",4083.8,21.96717,0,0,80
"Dry Tropics","Ross","Ross","remnant_2021",185.90573,"Mangroves",4091,22.00584,7.2,0.18,81
"Dry Tropics","Ross","Ross","pre_clear",185.90573,"Mangroves and Saltmarshes Combined",14041.2,75.52856,0,0,80
"Dry Tropics","Ross","Ross","remnant_1997",185.90573,"Mangroves and Saltmarshes Combined",13684.8,73.61128,-356.4,-2.54,24
"Dry Tropics","Ross","Ross","remnant_1999",185.90573,"Mangroves and Saltmarshes Combined",13679.4,73.58265,-5.3,-0.04,73
"Dry Tropics","Ross","Ross","remnant_2000",185.90573,"Mangroves and Saltmarshes Combined",13679.4,73.58265,0,0,80
"Dry Tropics","Ross","Ross","remnant_2001",185.90573,"Mangroves and Saltmarshes Combined",13672.4,73.54473,-7,-0.05,70
"Dry Tropics","Ross","Ross","remnant_2003",185.90573,"Mangroves and Saltmarshes Combined",13667.5,73.51838,-4.9,-0.04,73
"Dry Tropics","Ross","Ross","remnant_2005",185.90573,"Mangroves and Saltmarshes Combined",13663.8,73.49848,-3.7,-0.03,75
"Dry Tropics","Ross","Ross","remnant_2006",185.90573,"Mangroves and Saltmarshes Combined",13663.8,73.49848,0,0,80
"Dry Tropics","Ross","Ross","remnant_2006b",185.90573,"Mangroves and Saltmarshes Combined",13663.8,73.49848,0,0,80
"Dry Tropics","Ross","Ross","remnant_2007",185.90573,"Mangroves and Saltmarshes Combined",13663.4,73.49658,-0.4,0,80
"Dry Tropics","Ross","Ross","remnant_2009",185.90573,"Mangroves and Saltmarshes Combined",13651.4,73.4316,-12.1,-0.09,63
"Dry Tropics","Ross","Ross","remnant_2011",185.90573,"Mangroves and Saltmarshes Combined",13651.4,73.4316,0,0,80
"Dry Tropics","Ross","Ross","remnant_2013",185.90573,"Mangroves and Saltmarshes Combined",13649.7,73.42283,-1.6,-0.01,78
"Dry Tropics","Ross","Ross","remnant_2015",185.90573,"Mangroves and Saltmarshes Combined",13641.9,73.3805,-7.9,-0.06,69
"Dry Tropics","Ross","Ross","remnant_2017",185.90573,"Mangroves and Saltmarshes Combined",13641.9,73.3805,0,0,80
"Dry Tropics","Ross","Ross","remnant_2019",185.90573,"Mangroves and Saltmarshes Combined",13641.9,73.3805,0,0,80
"Dry Tropics","Ross","Ross","remnant_2021",185.90573,"Mangroves and Saltmarshes Combined",13633.4,73.33503,-8.5,-0.06,68
"Dry Tropics","Ross","Ross","pre_clear",185.90573,"Non-Remnant Vegetation",0,0,0,0,80
"Dry Tropics","Ross","Ross","remnant_1997",185.90573,"Non-Remnant Vegetation",897.2,4.82627,897.2,100,99
"Dry Tropics","Ross","Ross","remnant_1999",185.90573,"Non-Remnant Vegetation",915.6,4.9251,18.4,2.05,81
"Dry Tropics","Ross","Ross","remnant_2000",185.90573,"Non-Remnant Vegetation",915.6,4.9251,0,0,80
"Dry Tropics","Ross","Ross","remnant_2001",185.90573,"Non-Remnant Vegetation",924,4.9701,8.4,0.91,81
"Dry Tropics","Ross","Ross","remnant_2003",185.90573,"Non-Remnant Vegetation",931.3,5.00938,7.3,0.79,81
"Dry Tropics","Ross","Ross","remnant_2005",185.90573,"Non-Remnant Vegetation",940.9,5.06094,9.6,1.03,81
"Dry Tropics","Ross","Ross","remnant_2006",185.90573,"Non-Remnant Vegetation",941.3,5.06312,0.4,0.04,81
"Dry Tropics","Ross","Ross","remnant_2006b",185.90573,"Non-Remnant Vegetation",941.3,5.06312,0,0,80
"Dry Tropics","Ross","Ross","remnant_2007",185.90573,"Non-Remnant Vegetation",943.9,5.07719,2.6,0.28,81
"Dry Tropics","Ross","Ross","remnant_2009",185.90573,"Non-Remnant Vegetation",967.8,5.20583,23.9,2.53,81
"Dry Tropics","Ross","Ross","remnant_2011",185.90573,"Non-Remnant Vegetation",972.9,5.23346,5.1,0.53,81
"Dry Tropics","Ross","Ross","remnant_2013",185.90573,"Non-Remnant Vegetation",976.8,5.25421,3.9,0.4,81
"Dry Tropics","Ross","Ross","remnant_2015",185.90573,"Non-Remnant Vegetation",985.6,5.30171,8.8,0.9,81
"Dry Tropics","Ross","Ross","remnant_2017",185.90573,"Non-Remnant Vegetation",986,5.30393,0.4,0.04,81
"Dry Tropics","Ross","Ross","remnant_2019",185.90573,"Non-Remnant Vegetation",986.4,5.306,0.4,0.04,81
"Dry Tropics","Ross","Ross","remnant_2021",185.90573,"Non-Remnant Vegetation",986.9,5.30859,0.5,0.05,81
"Dry Tropics","Ross","Ross","pre_clear",185.90573,"Other Vegetation",3399,18.28368,0,0,80
"Dry Tropics","Ross","Ross","remnant_1997",185.90573,"Other Vegetation",2961.1,15.92793,-437.9,-12.88,18
"Dry Tropics","Ross","Ross","remnant_1999",185.90573,"Other Vegetation",2948.6,15.86073,-12.5,-0.42,44
"Dry Tropics","Ross","Ross","remnant_2000",185.90573,"Other Vegetation",2948.6,15.86073,0,0,80
"Dry Tropics","Ross","Ross","remnant_2001",185.90573,"Other Vegetation",2947.3,15.85365,-1.3,-0.04,72
"Dry Tropics","Ross","Ross","remnant_2003",185.90573,"Other Vegetation",2944.9,15.84071,-2.4,-0.08,64
"Dry Tropics","Ross","Ross","remnant_2005",185.90573,"Other Vegetation",2939,15.80906,-5.9,-0.2,56
"Dry Tropics","Ross","Ross","remnant_2006",185.90573,"Other Vegetation",2938.6,15.80688,-0.4,-0.01,78
"Dry Tropics","Ross","Ross","remnant_2006b",185.90573,"Other Vegetation",2938.6,15.80688,0,0,80
"Dry Tropics","Ross","Ross","remnant_2007",185.90573,"Other Vegetation",2936.3,15.7947,-2.3,-0.08,65
"Dry Tropics","Ross","Ross","remnant_2009",185.90573,"Other Vegetation",2924.5,15.73104,-11.8,-0.4,45
"Dry Tropics","Ross","Ross","remnant_2011",185.90573,"Other Vegetation",2922.5,15.72056,-1.9,-0.07,67
"Dry Tropics","Ross","Ross","remnant_2013",185.90573,"Other Vegetation",2921.8,15.71683,-0.7,-0.02,76
"Dry Tropics","Ross","Ross","remnant_2015",185.90573,"Other Vegetation",2920.9,15.71167,-1,-0.03,74
"Dry Tropics","Ross","Ross","remnant_2017",185.90573,"Other Vegetation",2920.5,15.70945,-0.4,-0.01,78
"Dry Tropics","Ross","Ross","remnant_2019",185.90573,"Other Vegetation",2920.1,15.70737,-0.4,-0.01,78
"Dry Tropics","Ross","Ross","remnant_2021",185.90573,"Other Vegetation",2927.4,15.74674,7.3,0.25,81
"Dry Tropics","Ross","Ross","pre_clear",185.90573,"Saltmarshes",9986.4,53.71757,0,0,80
"Dry Tropics","Ross","Ross","remnant_1997",185.90573,"Saltmarshes",9593.6,51.60468,-392.8,-3.93,20
"Dry Tropics","Ross","Ross","remnant_1999",185.90573,"Saltmarshes",9593.6,51.60485,0,0,81
"Dry Tropics","Ross","Ross","remnant_2000",185.90573,"Saltmarshes",9593.6,51.60485,0,0,80
"Dry Tropics","Ross","Ross","remnant_2001",185.90573,"Saltmarshes",9586.6,51.56693,-7,-0.07,66
"Dry Tropics","Ross","Ross","remnant_2003",185.90573,"Saltmarshes",9581.7,51.54058,-4.9,-0.05,70
"Dry Tropics","Ross","Ross","remnant_2005",185.90573,"Saltmarshes",9578,51.52064,-3.7,-0.04,73
"Dry Tropics","Ross","Ross","remnant_2006",185.90573,"Saltmarshes",9578,51.52064,0,0,80
"Dry Tropics","Ross","Ross","remnant_2006b",185.90573,"Saltmarshes",9578,51.52064,0,0,80
"Dry Tropics","Ross","Ross","remnant_2007",185.90573,"Saltmarshes",9578,51.52064,0,0,80
"Dry Tropics","Ross","Ross","remnant_2009",185.90573,"Saltmarshes",9565.9,51.45566,-12.1,-0.13,60
"Dry Tropics","Ross","Ross","remnant_2011",185.90573,"Saltmarshes",9565.9,51.45566,0,0,80
"Dry Tropics","Ross","Ross","remnant_2013",185.90573,"Saltmarshes",9565.9,51.45566,0,0,80
"Dry Tropics","Ross","Ross","remnant_2015",185.90573,"Saltmarshes",9558,51.41333,-7.9,-0.08,64
"Dry Tropics","Ross","Ross","remnant_2017",185.90573,"Saltmarshes",9558,51.41333,0,0,80
"Dry Tropics","Ross","Ross","remnant_2019",185.90573,"Saltmarshes",9558,51.41333,0,0,80
"Dry Tropics","Ross","Ross","remnant_2021",185.90573,"Saltmarshes",9542.4,51.32918,-15.6,-0.16,58
"Dry Tropics","Ross","Ross","pre_clear",185.90573,"Water",1150.3,6.18776,0,0,80
"Dry Tropics","Ross","Ross","remnant_1997",185.90573,"Water",1047.5,5.63451,-102.9,-8.94,19
"Dry Tropics","Ross","Ross","remnant_1999",185.90573,"Water",1046.9,5.63153,-0.6,-0.05,70
"Dry Tropics","Ross","Ross","remnant_2000",185.90573,"Water",1046.9,5.63153,0,0,80
"Dry Tropics","Ross","Ross","remnant_2001",185.90573,"Water",1046.9,5.63153,0,0,80
"Dry Tropics","Ross","Ross","remnant_2003",185.90573,"Water",1046.9,5.63153,0,0,80
"Dry Tropics","Ross","Ross","remnant_2005",185.90573,"Water",1046.9,5.63153,0,0,80
"Dry Tropics","Ross","Ross","remnant_2006",185.90573,"Water",1046.9,5.63153,0,0,80
"Dry Tropics","Ross","Ross","remnant_2006b",185.90573,"Water",1046.9,5.63153,0,0,80
"Dry Tropics","Ross","Ross","remnant_2007",185.90573,"Water",1046.9,5.63153,0,0,80
"Dry Tropics","Ross","Ross","remnant_2009",185.90573,"Water",1046.9,5.63153,0,0,80
"Dry Tropics","Ross","Ross","remnant_2011",185.90573,"Water",1043.7,5.61438,-3.2,-0.3,50
"Dry Tropics","Ross","Ross","remnant_2013",185.90573,"Water",1042.2,5.60612,-1.5,-0.15,59
"Dry Tropics","Ross","Ross","remnant_2015",185.90573,"Water",1042.2,5.60612,0,0,80
"Dry Tropics","Ross","Ross","remnant_2017",185.90573,"Water",1042.2,5.60612,0,0,80
"Dry Tropics","Ross","Ross","remnant_2019",185.90573,"Water",1042.2,5.60612,0,0,80
"Dry Tropics","Ross","Ross","remnant_2021",185.90573,"Water",1042.9,5.60964,0.7,0.06,81
"Dry Tropics","Ross","Ross River (Lower)","pre_clear",19.31594,"Mangroves",487.9,25.25681,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_1997",19.31594,"Mangroves",406.7,21.05269,-81.2,-16.65,17
"Dry Tropics","Ross","Ross River (Lower)","remnant_1999",19.31594,"Mangroves",401.2,20.76976,-5.5,-1.34,34
"Dry Tropics","Ross","Ross River (Lower)","remnant_2000",19.31594,"Mangroves",401.2,20.76976,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2001",19.31594,"Mangroves",401.2,20.76976,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2003",19.31594,"Mangroves",401.2,20.76976,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2005",19.31594,"Mangroves",401.2,20.76976,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2006",19.31594,"Mangroves",401.2,20.76976,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2006b",19.31594,"Mangroves",401.2,20.76976,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2007",19.31594,"Mangroves",401.2,20.76976,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2009",19.31594,"Mangroves",401.2,20.76976,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2011",19.31594,"Mangroves",401.2,20.76976,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2013",19.31594,"Mangroves",400.4,20.72733,-0.8,-0.2,56
"Dry Tropics","Ross","Ross River (Lower)","remnant_2015",19.31594,"Mangroves",400.4,20.72733,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2017",19.31594,"Mangroves",400.4,20.72733,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2019",19.31594,"Mangroves",400.4,20.72733,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2021",19.31594,"Mangroves",401.8,20.80023,1.4,0.35,81
"Dry Tropics","Ross","Ross River (Lower)","pre_clear",19.31594,"Mangroves and Saltmarshes Combined",1146.7,59.36713,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_1997",19.31594,"Mangroves and Saltmarshes Combined",979.9,50.73003,-166.8,-14.55,18
"Dry Tropics","Ross","Ross River (Lower)","remnant_1999",19.31594,"Mangroves and Saltmarshes Combined",973.8,50.41352,-6.1,-0.62,39
"Dry Tropics","Ross","Ross River (Lower)","remnant_2000",19.31594,"Mangroves and Saltmarshes Combined",973.8,50.41352,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2001",19.31594,"Mangroves and Saltmarshes Combined",973.8,50.41352,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2003",19.31594,"Mangroves and Saltmarshes Combined",973.8,50.41352,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2005",19.31594,"Mangroves and Saltmarshes Combined",973.8,50.41352,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2006",19.31594,"Mangroves and Saltmarshes Combined",973.8,50.41352,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2006b",19.31594,"Mangroves and Saltmarshes Combined",973.8,50.41352,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2007",19.31594,"Mangroves and Saltmarshes Combined",973.8,50.41352,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2009",19.31594,"Mangroves and Saltmarshes Combined",973.8,50.41352,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2011",19.31594,"Mangroves and Saltmarshes Combined",973.8,50.41352,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2013",19.31594,"Mangroves and Saltmarshes Combined",973,50.37109,-0.8,-0.08,64
"Dry Tropics","Ross","Ross River (Lower)","remnant_2015",19.31594,"Mangroves and Saltmarshes Combined",973,50.37109,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2017",19.31594,"Mangroves and Saltmarshes Combined",973,50.37109,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2019",19.31594,"Mangroves and Saltmarshes Combined",973,50.37109,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2021",19.31594,"Mangroves and Saltmarshes Combined",962.3,49.81677,-10.7,-1.1,36
"Dry Tropics","Ross","Ross River (Lower)","pre_clear",19.31594,"Non-Remnant Vegetation",0,0,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_1997",19.31594,"Non-Remnant Vegetation",515.5,26.68936,515.5,100,99
"Dry Tropics","Ross","Ross River (Lower)","remnant_1999",19.31594,"Non-Remnant Vegetation",522.2,27.03462,6.7,1.29,81
"Dry Tropics","Ross","Ross River (Lower)","remnant_2000",19.31594,"Non-Remnant Vegetation",522.2,27.03462,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2001",19.31594,"Non-Remnant Vegetation",522.2,27.03462,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2003",19.31594,"Non-Remnant Vegetation",522.2,27.03462,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2005",19.31594,"Non-Remnant Vegetation",522.2,27.03462,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2006",19.31594,"Non-Remnant Vegetation",522.2,27.03462,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2006b",19.31594,"Non-Remnant Vegetation",522.2,27.03462,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2007",19.31594,"Non-Remnant Vegetation",522.2,27.03462,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2009",19.31594,"Non-Remnant Vegetation",522.2,27.03462,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2011",19.31594,"Non-Remnant Vegetation",525.4,27.19962,3.2,0.61,81
"Dry Tropics","Ross","Ross River (Lower)","remnant_2013",19.31594,"Non-Remnant Vegetation",527,27.2818,1.6,0.3,81
"Dry Tropics","Ross","Ross River (Lower)","remnant_2015",19.31594,"Non-Remnant Vegetation",527,27.2818,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2017",19.31594,"Non-Remnant Vegetation",527,27.2818,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2019",19.31594,"Non-Remnant Vegetation",527,27.2818,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2021",19.31594,"Non-Remnant Vegetation",527,27.28179,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","pre_clear",19.31594,"Other Vegetation",511.9,26.50084,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_1997",19.31594,"Other Vegetation",241.9,12.52421,-270,-52.74,10
"Dry Tropics","Ross","Ross River (Lower)","remnant_1999",19.31594,"Other Vegetation",241.9,12.52421,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2000",19.31594,"Other Vegetation",241.9,12.52421,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2001",19.31594,"Other Vegetation",241.9,12.52421,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2003",19.31594,"Other Vegetation",241.9,12.52421,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2005",19.31594,"Other Vegetation",241.9,12.52421,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2006",19.31594,"Other Vegetation",241.9,12.52421,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2006b",19.31594,"Other Vegetation",241.9,12.52421,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2007",19.31594,"Other Vegetation",241.9,12.52421,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2009",19.31594,"Other Vegetation",241.9,12.52421,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2011",19.31594,"Other Vegetation",241.9,12.52421,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2013",19.31594,"Other Vegetation",241.9,12.52421,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2015",19.31594,"Other Vegetation",241.9,12.52421,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2017",19.31594,"Other Vegetation",241.9,12.52421,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2019",19.31594,"Other Vegetation",241.9,12.52421,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2021",19.31594,"Other Vegetation",252.6,13.07856,10.7,4.43,81
"Dry Tropics","Ross","Ross River (Lower)","pre_clear",19.31594,"Saltmarshes",658.9,34.11032,0,0,80
