Region,Region_2,Region_3,Zone,Site_ID,Site,Secondary Name,Grade,Event,Lat,Long,fyear
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,17826,-23.93809458,151.3632989,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,17869,-23.93778078,151.3620758,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,17867,-23.93731009,151.3634491,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,18255,-23.93793768,151.3627625,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,19060,-23.9379769,151.3625532,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,18079,-23.93731009,151.3613892,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,19449,-23.93770136,151.3637431,2019
GHHP,,,Boyne,2117,"Eastern Foreshore, Boyne River, Benaraby",,,9991,-24.00888908,151.3396418,2018
GHHP,,,Boyne,2117,"Eastern Foreshore, Boyne River, Benaraby",,,11961,-24.00930561,151.3393521,2018
GHHP,,,Boyne,2117,"Eastern Foreshore, Boyne River, Benaraby",,,13817,-24.00773751,151.3401139,2019
GHHP,,,Boyne,2117,"Eastern Foreshore, Boyne River, Benaraby",,,19035.6,-24.00855213,151.3397805,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,10249,-23.94684612,151.3761199,2017
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,11797,-23.9446252,151.3734055,2018
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,12629,-23.94372799,151.3725901,2018
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,12994,-23.94442419,151.3733947,2018
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,12864,-23.9428651,151.3717639,2018
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,12983,-23.94205123,151.3712597,2018
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,13222,-23.94655196,151.3756531,2018
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,17925,-23.94727756,151.3763398,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,18241,-23.94452714,151.3734055,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,18237,-23.94484092,151.3735771,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,18243,-23.94629212,151.3752937,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,17928,-23.94682651,151.3760769,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,17929,-23.94546847,151.3746071,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,17927,-23.94842967,151.377359,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,18250,-23.94468403,151.3734055,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,17764,-23.94667453,151.375621,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,17762,-23.94476248,151.3733196,2019
GHHP,,,Calliope,2254,"Tigalee Creek, Toonee Park, Gladstone",,,10420,-23.8797652,151.24511,2018
GHHP,,,Calliope,2254,"Tigalee Creek, Toonee Park, Gladstone",,,11299,-23.87972595,151.2450671,2018
GHHP,,,Calliope,2254,"Tigalee Creek, Toonee Park, Gladstone",,,12206,-23.87965728,151.2450135,2018
GHHP,,,Calliope,2254,"Tigalee Creek, Toonee Park, Gladstone",,,12235,-23.87867623,151.2438226,2018
GHHP,,,South Trees Inlet,2443,"Lillys Beach North End, Tannum Sands",,,11217,-23.87983387,151.3249969,2018
GHHP,,,South Trees Inlet,2443,"Lillys Beach North End, Tannum Sands",,,12234,-23.88769177,151.3265204,2018
GHHP,,,South Trees Inlet,2443,"Lillys Beach North End, Tannum Sands",,,13001,-23.87455576,151.3234949,2018
GHHP,,,South Trees Inlet,2443,"Lillys Beach North End, Tannum Sands",,,13028,-23.89330286,151.3291168,2018
GHHP,,,South Trees Inlet,2443,"Lillys Beach North End, Tannum Sands",,,13040,-23.8908603,151.3274324,2018
GHHP,,,South Trees Inlet,2443,"Lillys Beach North End, Tannum Sands",,,13242,-23.87453614,151.3233715,2018
GHHP,,,South Trees Inlet,2443,"Lillys Beach North End, Tannum Sands",,,13589,-23.89676553,151.3310963,2018
GHHP,,,South Trees Inlet,2443,"Lillys Beach North End, Tannum Sands",,,14205,-23.87563494,151.3237953,2019
GHHP,,,South Trees Inlet,2443,"Lillys Beach North End, Tannum Sands",,,16142,-23.89399932,151.3295406,2019
GHHP,,,South Trees Inlet,2443,"Lillys Beach North End, Tannum Sands",,,16280,-23.87753821,151.3244551,2019
GHHP,,,South Trees Inlet,2443,"Lillys Beach North End, Tannum Sands",,,16541,-23.88685793,151.3264507,2019
GHHP,,,South Trees Inlet,2443,"Lillys Beach North End, Tannum Sands",,,17014,-23.8779944,151.3247234,2019
GHHP,,,South Trees Inlet,2443,"Lillys Beach North End, Tannum Sands",,,18533,-23.87448218,151.3237792,2019
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,12198,-23.87237774,151.2380934,2018
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,15546,-23.8721619,151.2380934,2019
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,15158,-23.87248566,151.2383294,2019
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,17950,-23.87137702,151.2379646,2019
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,17954,-23.87222077,151.2382382,2019
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,18245,-23.87190681,151.2381363,2019
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,18247,-23.87143588,151.2379217,2019
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,18248,-23.87206379,151.2382221,2019
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,17943,-23.87173022,151.2381417,2019
GHHP,,,The Narrows,2562,"Phillipies Landing Rd, Targinnie",,,12205,-23.74461519,151.1281872,2018
GHHP,,,The Narrows,2562,"Phillipies Landing Rd, Targinnie",,,12638,-23.74495401,151.1280423,2018
GHHP,,,The Narrows,2562,"Phillipies Landing Rd, Targinnie",,,12639,-23.74497856,151.1279672,2018
GHHP,,,The Narrows,2562,"Phillipies Landing Rd, Targinnie",,,13806,-23.74496383,151.1280745,2018
GHHP,,,Mid Harbour,2563,"North West Shore, Facing Island",,,12207,-23.75686095,151.3306886,2018
GHHP,,,Rodds Bay,2564,"The Esplanade Beach, Turkey Beach",,,12720,-24.07411513,151.6509283,2018
GHHP,,,Rodds Bay,2564,"The Esplanade Beach, Turkey Beach",,,12236,-24.07426697,151.6513574,2018
GHHP,,,Rodds Bay,2564,"The Esplanade Beach, Turkey Beach",,,13808,-24.07460981,151.652205,2019
GHHP,,,Calliope,2593,Calliope River Campgrounds Old Bruce Hwy,,,12340,-23.96125914,151.1540705,2018
GHHP,,,Calliope,2593,Calliope River Campgrounds Old Bruce Hwy,,,14326,-23.96137189,151.1544299,2019
GHHP,,,Calliope,2593,Calliope River Campgrounds Old Bruce Hwy,,,17806,-23.96299938,151.1531854,2019
GHHP,,,Mid Harbour,2594,Facing Island North Point,,,12342,-23.75517195,151.3316113,2018
GHHP,,,Mid Harbour,2594,Facing Island North Point,,,12631,-23.75493627,151.3344276,2018
GHHP,,,Calliope,2552,Boat Creek Gladstone,,,12630,-23.81922079,151.149559,2018
GHHP,,,Boyne,2653,"Wapentake Wetlands, South Trees",,,12722,-23.89874696,151.2916946,2018
GHHP,,,Outer Harbour,2687,"Wild Cattle Creek Boat Ramp, Tannum Sands",,,12992,-23.95852374,151.3825142,2018
GHHP,,,Outer Harbour,2687,"Wild Cattle Creek Boat Ramp, Tannum Sands",,,13256,-23.95882455,151.3830195,2018
GHHP,,,Outer Harbour,2687,"Wild Cattle Creek Boat Ramp, Tannum Sands",,,14638,-23.95823875,151.3822201,2019
GHHP,,,Outer Harbour,2687,"Wild Cattle Creek Boat Ramp, Tannum Sands",,,14635,-23.95881892,151.3821417,2019
GHHP,,,Outer Harbour,2687,"Wild Cattle Creek Boat Ramp, Tannum Sands",,,14637,-23.9593303,151.3827803,2019
GHHP,,,Baffle,2729,"The Sands, Tannum Sands",,,13082,-23.99015565,151.3929514,2018
GHHP,,,Boyne,2751,"Boyne Island Conservation Site, Centenary Dr",,,13511,-23.94407119,151.3451564,2018
GHHP,,,Boyne,2751,"Boyne Island Conservation Site, Centenary Dr",,,13570,-23.94398784,151.3430268,2018
GHHP,,,Boyne,2782,"Truck Bay, Corner Bruce Highway and Tannum Sands Road",,,13591,-24.02641626,151.3622904,2018
GHHP,,,Calliope,2798,"Auckland Creek, Golf Course Rd",,,13743,-23.8734177,151.2396169,2018
GHHP,,,Calliope,2798,"Auckland Creek, Golf Course Rd",,,17940,-23.8744969,151.24165,2019
GHHP,,,Calliope,2796,"Tigalee Creek, Witney St",,,13746,-23.88324785,151.2466818,2018
GHHP,,,Mid Harbour,1657,"Esplanade Beach, Curtis Island",,,14006,-23.75453366,151.3090539,2019
GHHP,,,Mid Harbour,1657,"Esplanade Beach, Curtis Island",,,18271,-23.75398865,151.3086033,2019
GHHP,,,Mid Harbour,1657,"Esplanade Beach, Curtis Island",,,17800,-23.75557456,151.3114786,2019
GHHP,,,Calliope,2799,"Auckland Creek, Lions Park",,,14333,-23.86962083,151.2367415,2019
GHHP,,,Boyne,2895,"Wyndham Park, Boyne Island",,,14334,-23.93656974,151.3540024,2019
GHHP,,,Boyne,2895,"Wyndham Park, Boyne Island",,,14759,-23.93621672,151.3538039,2019
GHHP,,,Boyne,2895,"Wyndham Park, Boyne Island",,,14902,-23.93668251,151.3540184,2019
GHHP,,,Calliope,2880,Yarwun,,,14336,-23.84309358,151.1240566,2019
GHHP,,,Calliope,2797,"Tigalee Creek, Sun Valley Rd",,,14904,-23.88120241,151.2533444,2019
GHHP,,,Boyne,3057,"Reg Tanna Park, Gladstone",,,15734,-23.85447638,151.2596369,2019
GHHP,,,Boyne,3169,"Lions Park, Boyne Island",,,16860,-23.95167516,151.3584977,2019
GHHP,,,Boyne,3169,"Lions Park, Boyne Island",,,17129,-23.95120942,151.3583368,2019
GHHP,,,Baffle,3323,"Wild Cattle Creek Trail, Tannum Sands",,,18252,-23.9556461,151.3788342,2019
GHHP,,,Calliope,3402,"Auckland Creek, Hanson Road, Gladstone",,,19537,-23.84659095,151.2349777,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,10306,-23.93783962,151.3626552,2016
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,15545,-23.93793768,151.3620758,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,15538,-23.9379769,151.362505,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,15539,-23.93778078,151.3624191,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,16825,-23.93785923,151.3631058,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,18077,-23.93793768,151.3627625,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,18076,-23.93762389,151.3631058,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,17871,-23.93731009,151.3620758,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,17763,-23.93766311,151.361931,2019
GHHP,,,Mid Harbour,796,"Canoe Point, Tannum Sands",,,17864,-23.93817302,151.3632774,2019
GHHP,,,Boyne Estuary,1450,Bray Park to Boyne River mouth,,,10337,-23.94009498,151.3537502,2018
GHHP,,,Boyne Estuary,1450,Bray Park to Boyne River mouth,,,10602,-23.94117362,151.3538146,2018
GHHP,,,Boyne Estuary,1451,Lilleys Beach,,,11729,-23.92830783,151.3517225,2018
GHHP,,,Boyne Estuary,1451,Lilleys Beach,,,12802,-23.93581957,151.3547802,2018
GHHP,,,Boyne Estuary,1451,Lilleys Beach,,,12804,-23.93421135,151.354394,2018
GHHP,,,Boyne Estuary,1451,Lilleys Beach,,,12803,-23.93479972,151.3546944,2018
GHHP,,,Boyne Estuary,1451,Lilleys Beach,,,12702,-23.93581957,151.3546944,2018
GHHP,,,Boyne Estuary,1451,Lilleys Beach,,,12800,-23.92980825,151.3522214,2018
GHHP,,,Western Basin,1629,"Fisherman's Landing, Gladstone",,,9504,-23.78025766,151.15048,2016
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,14840,-23.94283078,151.3717747,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,16852,-23.94668434,151.3758516,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,16853,-23.94433103,151.373105,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,17138,-23.94676278,151.3758731,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,18235,-23.94484092,151.3737488,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,17926,-23.94831691,151.3773161,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,17868,-23.9458803,151.374929,2019
GHHP,,,Mid Harbour,1679,Tannum Sands Main Beach,,,17865,-23.94472325,151.3735771,2019
GHHP,,,Outer Harbour,2112,"Wild Cattle Creek Mouth, Tannum Sands",,,7204,-23.95110156,151.3769728,2015
GHHP,,,Outer Harbour,2112,"Wild Cattle Creek Mouth, Tannum Sands",,,12801,-23.95302823,151.3777238,2018
GHHP,,,Outer Harbour,2112,"Wild Cattle Creek Mouth, Tannum Sands",,,13474,-23.95197911,151.3772571,2018
GHHP,,,Outer Harbour,2112,"Wild Cattle Creek Mouth, Tannum Sands",,,15542,-23.95150847,151.3770103,2019
GHHP,,,Calliope,2166,"Wild Place, Burua",,,8890,-23.9339858,151.2090504,2017
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,11182,-23.84598353,151.2727153,2018
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,11183,-23.84746037,151.273241,2018
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,15543,-23.84792648,151.2734985,2019
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,15544,-23.84773023,151.2734127,2019
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,15536,-23.84733771,151.2731767,2019
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,15537,-23.84735734,151.273241,2019
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,16781,-23.84767135,151.2733054,2019
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,16782,-23.84761247,151.273241,2019
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,18236,-23.84753397,151.2731552,2019
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,18238,-23.84686669,151.2729836,2019
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,18244,-23.84714146,151.2729836,2019
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,18064,-23.84737696,151.2731552,2019
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,18065,-23.84800499,151.2734985,2019
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,18062,-23.84721996,151.2731981,2019
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,18063,-23.84745547,151.2732196,2019
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,17866,-23.84745547,151.273241,2019
GHHP,,,Calliope Estuary,2172,"Barney Point, Gladstone",,,18607,-23.84663609,151.2728816,2019
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,15540,-23.87228944,151.2381577,2019
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,15541,-23.87229925,151.2380934,2019
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,16826,-23.87184795,151.238088,2019
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,18246,-23.87227963,151.2382436,2019
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,18253,-23.87194606,151.2381577,2019
GHHP,,,Calliope,2185,"Auckland Creek, Gladstone",,,18610,-23.87231888,151.2380558,2019
GHHP,,,Calliope,2424,"Tondoon Botanic Gardens, Gladstone",,,11219,-23.89680476,151.2597871,2018
GHHP,,,Calliope,2552,Boat Creek Gladstone,,,11972,-23.81919625,151.1502725,2018
GHHP,,,Baffle,2753,"Canoe Point Reserve, Tanyalla",,,13345,-23.94059508,151.3675851,2018
GHHP,,,Boyne,2753,"Canoe Point Reserve, Tanyalla",,,13345,-23.94059508,151.3675851,2018
GHHP,,,Baffle,2753,"Canoe Point Reserve, Tanyalla",,,14297,-23.93924677,151.3669521,2019
GHHP,,,Boyne,2753,"Canoe Point Reserve, Tanyalla",,,14297,-23.93924677,151.3669521,2019
GHHP,,,Baffle,2753,"Canoe Point Reserve, Tanyalla",,,14299,-23.94106085,151.367982,2019
GHHP,,,Boyne,2753,"Canoe Point Reserve, Tanyalla",,,14299,-23.94106085,151.367982,2019
GHHP,,,Baffle,2753,"Canoe Point Reserve, Tanyalla",,,14839,-23.93882022,151.365509,2019
GHHP,,,Boyne,2753,"Canoe Point Reserve, Tanyalla",,,14839,-23.93882022,151.365509,2019
GHHP,,,Boyne,2895,"Wyndham Park, Boyne Island",,,14756,-23.93671192,151.3539112,2019
GHHP,,,Boyne,2895,"Wyndham Park, Boyne Island",,,17863,-23.93632949,151.3540506,2019
GHHP,,,Calliope,3171,"Hazelbrook Park, Calliope",,,16726,-23.99434907,151.2133151,2019
GHHP,,,Calliope,3266,"Calliope River, Gladstone Power Station",,,18067,-23.8474015,151.2133044,2019
GHHP,,,Calliope,3266,"Calliope River, Gladstone Power Station",,,18068,-23.84721996,151.213181,2019
GHHP,,,Calliope,3266,"Calliope River, Gladstone Power Station",,,17870,-23.84711692,151.2131113,2019
GHHP,,,Boyne,3554,"Canoe Point Conservation Area, Tannum Sands",,,10142,-23.93908825,151.3631916,2018
MWI,,,Whitsunday,3336,"Pine Bay East, South Molle Island",,,1421,-20.2813476,148.8357711,2011
MWI,,,Whitsunday,3336,"Pine Bay East, South Molle Island",,,5829,-20.28037825,148.8377821,2015
MWI,,,Whitsunday,3336,"Pine Bay East, South Molle Island",,,18270,-20.28083119,148.8365668,2019
MWI,,,Whitsunday,358,"Double Bay Hut, Dryander NP",,,1438,-20.16989663,148.5860943,2011
MWI,,,Whitsunday,358,"Double Bay Hut, Dryander NP",,,7698,-20.16983764,148.586007,2016
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,1440,-20.1822,148.674,2011
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,11668,-20.18235685,148.6744702,2018
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,15989,-20.19134917,148.6737514,2019
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,15990,-20.18517141,148.6764121,2019
MWI,,,Whitsunday,356,Cane Cockies Beach,,,1579,-20.28087076,148.7957696,2011
MWI,,,Whitsunday,356,Cane Cockies Beach,,,1591,-20.28106725,148.7956299,2011
MWI,,,Whitsunday,359,Shute Harbour,,,1593,-20.28902613,148.7875472,2011
MWI,,,Whitsunday,359,Shute Harbour,,,9833,-20.28800141,148.7882549,2018
MWI,,,Whitsunday,4745,Whitsunday Drive barge banks,,,1602,-20.29150337,148.7843871,2011
MWI,,,Central,454,Conway Beach,,,2014,-20.479,148.74,2012
MWI,,,Central,454,Conway Beach,,,21027.6,-20.47406018,148.7485678,2019
MWI,,,North,391,"Gloucester Island, Eastern Side",,,2608,-20.0221,148.473,2013
MWI,,,North,391,"Gloucester Island, Eastern Side",,,10185,-20.00399969,148.4757614,2018
MWI,,,North,641,Grays Bay,,,2678,-19.98589302,148.2537898,2013
MWI,,,North,4149,"Horseshoe Bay Beach, Bowen",,,2695,-19.9795,148.2612459,2013
MWI,,,Whitsunday,658,Maher Island,,,2722,-20.4308,149.083,2013
MWI,,,Central,657,Cape Hillsborough Beach,,,2726,-20.92104402,149.0467879,2013
MWI,,,Whitsunday,836,Airlie Beach,,,3274,-20.26839699,148.7202501,2013
MWI,,,Whitsunday,836,Airlie Beach,,,11577,-20.26838189,148.7205935,2018
MWI,,,Central,843,Midge Point,,,3301,-20.63984674,148.7271472,2013
MWI,,,South,996,"Douglas Island, The Percy Group",,,3837,-21.6773,149.781,1998
MWI,,,South,996,"Douglas Island, The Percy Group",,,3836,-21.6773,149.781,1998
MWI,,,Central,1123,"Dinghy Bay, Brampton Island",,,4362,-20.81542022,149.2785329,2014
MWI,,,Whitsunday,1274,"Coral Beach, Airlie Beach",,,4993,-20.27718411,148.7904469,2015
MWI,,,Whitsunday,1453,"Haselwood Island, Southern End",,,5614,-20.30051957,149.0879273,2014
MWI,,,Whitsunday,1453,"Haselwood Island, Southern End",,,18208,-20.3006051,149.0782177,2019
MWI,,,Whitsunday,550,"Driftwood Bay, Hamilton Island",,,5623,-20.35665123,148.9631287,2013
MWI,,,Whitsunday,550,"Driftwood Bay, Hamilton Island",,,5626,-20.3567167,148.9629052,2014
MWI,,,Whitsunday,1539,Pine Island,,,5889,-20.37035044,148.8828037,2015
MWI,,,Whitsunday,1621,"Bottletop Beach, Hook Island",,,6242,-20.15375234,148.9462103,2016
MWI,,,Whitsunday,1622,Deloraine Island,,,6243,-20.15595981,149.0714626,2016
MWI,,,Whitsunday,1623,Gumbrell Island,,,6244,-20.0986,148.608,2016
MWI,,,Whitsunday,1623,Gumbrell Island,,,7700,-20.0986,148.608,2016
MWI,,,Whitsunday,1623,Gumbrell Island,,,12564,-20.09859161,148.6060792,2018
MWI,,,Whitsunday,216,"Pine Bay, South Molle Island",,,6257,-20.2817,148.833,2016
MWI,,,Whitsunday,216,"Pine Bay, South Molle Island",,,14819,-20.28161112,148.8324523,2019
MWI,,,Whitsunday,392,"South East Bay, Long Island",,,6258,-20.38921309,148.8725112,2016
MWI,,,Whitsunday,392,"South East Bay, Long Island",,,17335,-20.38816861,148.8724923,2019
MWI,,,Central,1708,McEwens Beach,,,6619,-21.2503,149.207,2016
MWI,,,Central,1708,McEwens Beach,,,6682,-21.2503,149.207,2016
MWI,,,Central,1708,McEwens Beach,,,6968,-21.2503,149.207,2016
MWI,,,Central,1708,McEwens Beach,,,7141,-21.2503,149.207,2016
MWI,,,Central,1708,McEwens Beach,,,7306,-21.2503,149.207,2016
MWI,,,Central,1708,McEwens Beach,,,10749,-21.24764228,149.2079616,2018
MWI,,,Whitsunday,1613,"Whitsunday Island, South of Hook Pass",,,6713,-20.18868975,148.9592804,2016
MWI,,,Central,1682,"Harbour Beach, Mackay",,,6883,-21.11867217,149.2230248,2016
MWI,,,Central,1682,"Harbour Beach, Mackay",,,7154,-21.12011335,149.2225099,2016
MWI,,,Central,1682,"Harbour Beach, Mackay",,,8390,-21.11937275,149.2228746,2017
MWI,,,Central,1682,"Harbour Beach, Mackay",,,10751,-21.11765133,149.223175,2018
MWI,,,Central,1682,"Harbour Beach, Mackay",,,10888,-21.12246525,149.2217213,2018
MWI,,,Central,1682,"Harbour Beach, Mackay",,,13225,-21.11861485,149.222582,2018
MWI,,,Central,1682,"Harbour Beach, Mackay",,,13771,-21.11849202,149.2224562,2019
MWI,,,Central,1682,"Harbour Beach, Mackay",,,16395,-21.11891237,149.2233628,2019
MWI,,,Central,1682,"Harbour Beach, Mackay",,,18427,-21.12723553,149.2209968,2019
MWI,,,Central,1682,"Harbour Beach, Mackay",,,19272,-21.12680818,149.2209007,2019
MWI,,,Whitsunday,650,Double Cone Island,,,7699,-20.1028,148.718,2016
MWI,,,Whitsunday,2208,"Pigs Head Bay, Thomas Island",,,8008,-20.54403908,149.1103506,2017
MWI,,,Whitsunday,2188,"Naked Lady Beach, Thomas Island",,,8009,-20.54674659,149.1069174,2017
MWI,,,Whitsunday,2191,"East Beach, Thomas Island",,,8010,-20.54099495,149.1120243,2017
MWI,,,South,2206,"North Beach, Digby Island",,,8041,-21.49537112,149.9126959,2017
MWI,,,Whitsunday,2190,"Gap Beach, Lindeman Island",,,8086,-20.43894666,149.0419757,2017
MWI,,,Whitsunday,2187,Grimstone Point Central Beach Western Side,,,8112,-20.20017987,148.6649537,2017
MWI,,,Whitsunday,2187,Grimstone Point Central Beach Western Side,,,11779,-20.19972173,148.6662412,2018
MWI,,,Whitsunday,2186,"Homestead Bay, Cid Island, Whitsundays",,,8117,-20.26711879,148.9090991,2017
MWI,,,Whitsunday,2201,"NW Beach, Macona Inlet, Hook Island",,,8333,-20.1403489,148.9236957,2017
MWI,,,Whitsunday,1491,"South Bay, Thomas Island",,,8579,-20.54985536,149.1108895,2017
MWI,,,Central,2130,"Silversmith Island, Whitsundays",,,8590,-20.58761463,149.1098571,2017
MWI,,,Whitsunday,697,Border Island Whitsundays,,,9995,-20.16437569,149.0375876,2018
MWI,,,Whitsunday,697,Border Island Whitsundays,,,12560,-20.17810218,149.0409136,2018
MWI,,,Whitsunday,697,Border Island Whitsundays,,,13646,-20.15923424,149.0402645,2018
MWI,,,Whitsunday,1493,Dumbell Island,,,9996,-20.17478397,149.0082014,2018
MWI,,,Whitsunday,1469,"South End of Runway, Hamilton Island",,,10087,-20.36493082,148.9553779,2018
MWI,,,Whitsunday,1469,"South End of Runway, Hamilton Island",,,12305,-20.36481515,148.9553297,2018
MWI,,,Whitsunday,1726,Long Island Sound,,,10183,-20.35106492,148.8396835,2018
MWI,,,Proserpine,2336,"Urban Surrounds, Airlie Beach",,,10269,-20.2686486,148.7214625,2018
MWI,,,Proserpine,2336,"Urban Surrounds, Airlie Beach",,,10702,-20.2768912,148.7259418,2018
MWI,,,Proserpine,2336,"Urban Surrounds, Airlie Beach",,,11123,-20.26729076,148.7150351,2018
MWI,,,Proserpine,2336,"Urban Surrounds, Airlie Beach",,,11266,-20.26982111,148.7095642,2018
MWI,,,Proserpine,2336,"Urban Surrounds, Airlie Beach",,,12105,-20.2698362,148.70803,2018
MWI,,,Proserpine,2336,"Urban Surrounds, Airlie Beach",,,12550,-20.26653504,148.7155133,2018
MWI,,,Proserpine,2336,"Urban Surrounds, Airlie Beach",,,13660,-20.27743465,148.7277818,2019
MWI,,,Central,2357,Illawong Beach,,,10747,-21.17112611,149.1958809,2018
MWI,,,Central,2357,Illawong Beach,,,13483,-21.17462272,149.1949153,2018
MWI,,,Central,395,"Town Beach, Mackay",,,10748,-21.1508602,149.2064595,2018
MWI,,,Central,395,"Town Beach, Mackay",,,14700,-21.15154061,149.2053008,2019
MWI,,,Central,1944,"Half Tide Beach, Hay Point",,,10755,-21.29745146,149.2935562,2018
MWI,,,Central,1944,"Half Tide Beach, Hay Point",,,13478,-21.2963019,149.2931646,2018
MWI,,,Central,1944,"Half Tide Beach, Hay Point",,,14745,-21.29948066,149.2938781,2019
MWI,,,Central,1944,"Half Tide Beach, Hay Point",,,14848,-21.29761139,149.2933846,2019
MWI,,,Central,1944,"Half Tide Beach, Hay Point",,,17080,-21.29754642,149.2929608,2019
MWI,,,Central,1944,"Half Tide Beach, Hay Point",,,18349.4,-21.29699875,149.2928891,2019
MWI,,,Central,1944,"Half Tide Beach, Hay Point",,,19251.6,-21.29783895,149.2928915,2019
MWI,,,Central,1924,Hay Point,,,10756,-21.30984614,149.2937279,2018
MWI,,,Central,1924,Hay Point,,,13662,-21.32311929,149.2948437,2018
MWI,,,Whitsunday,1485,Genesta Bay,,,10757,-20.48226066,148.8873196,2018
MWI,,,Whitsunday,176,"Turtle Bay, Whitsunday Island",,,10758,-20.3020088,148.9892864,2018
