Code,Date,FY,Indicator,Units,Values,Supplier,Geographic_Area,Region,Environment,Zone,Sub_Zone,Sample_Type,Water_Type,Management,Lat,Long,Inside_Port_Zone,WQO,LOR,Failure,Stat
Pandora,2019-01-06,2019,Turbidity,NTU,0.752,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-07,2019,Chla,ug.L,0.055,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-07,2019,Turbidity,NTU,0.616,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-08,2019,Chla,ug.L,0.054,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-08,2019,Turbidity,NTU,0.716,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-09,2019,Chla,ug.L,0.05,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-09,2019,Turbidity,NTU,0.564,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-10,2019,Chla,ug.L,0.05,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-10,2019,Turbidity,NTU,0.447,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-11,2019,Chla,ug.L,0.07,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-11,2019,Turbidity,NTU,0.792,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-12,2019,Chla,ug.L,0.077,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-12,2019,Turbidity,NTU,0.994,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-13,2019,Chla,ug.L,0.072,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-13,2019,Turbidity,NTU,0.713,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-14,2019,Chla,ug.L,0.063,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-14,2019,Turbidity,NTU,0.571,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-15,2019,Chla,ug.L,0.063,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-15,2019,Turbidity,NTU,0.495,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-16,2019,Chla,ug.L,0.06,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-16,2019,Turbidity,NTU,0.512,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-17,2019,Chla,ug.L,0.061,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-17,2019,Turbidity,NTU,0.333,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-18,2019,Chla,ug.L,0.069,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-18,2019,Turbidity,NTU,0.412,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-19,2019,Chla,ug.L,0.072,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-19,2019,Turbidity,NTU,0.551,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-20,2019,Chla,ug.L,0.072,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-20,2019,Turbidity,NTU,1.069,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-21,2019,Chla,ug.L,0.07,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-21,2019,Turbidity,NTU,1.104,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-22,2019,Chla,ug.L,0.068,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-22,2019,Turbidity,NTU,0.79,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-23,2019,Chla,ug.L,0.258,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-23,2019,Turbidity,NTU,0.873,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-24,2019,Chla,ug.L,0.377,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-24,2019,Turbidity,NTU,0.804,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-01-25,2019,Chla,ug.L,0.331,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-01-25,2019,Turbidity,NTU,1.024,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-06-21,2019,Chla,ug.L,0.294,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-06-21,2019,Turbidity,NTU,0.517,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-06-22,2019,Chla,ug.L,0.297,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-06-22,2019,Turbidity,NTU,0.549,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-06-23,2019,Chla,ug.L,0.283,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-06-23,2019,Turbidity,NTU,0.661,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-06-24,2019,Chla,ug.L,0.29,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-06-24,2019,Turbidity,NTU,0.558,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-06-25,2019,Chla,ug.L,0.324,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-06-25,2019,Turbidity,NTU,0.802,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-06-26,2019,Chla,ug.L,0.459,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-06-26,2019,Turbidity,NTU,1.216,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-06-27,2019,Chla,ug.L,0.351,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-06-27,2019,Turbidity,NTU,0.874,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-06-28,2019,Chla,ug.L,0.383,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-06-28,2019,Turbidity,NTU,1.8,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-06-29,2019,Chla,ug.L,0.471,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-06-29,2019,Turbidity,NTU,2.91,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-06-30,2019,Chla,ug.L,0.334,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-06-30,2019,Turbidity,NTU,1.342,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-01,2020,Chla,ug.L,0.345,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-01,2020,Turbidity,NTU,0.977,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-02,2020,Chla,ug.L,0.311,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-02,2020,Turbidity,NTU,0.853,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-03,2020,Chla,ug.L,0.28,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-03,2020,Turbidity,NTU,0.732,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-04,2020,Chla,ug.L,0.379,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-04,2020,Turbidity,NTU,1.22,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-05,2020,Chla,ug.L,0.371,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-05,2020,Turbidity,NTU,0.797,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-06,2020,Chla,ug.L,0.339,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-06,2020,Turbidity,NTU,0.691,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-07,2020,Chla,ug.L,0.229,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-07,2020,Turbidity,NTU,0.516,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-08,2020,Chla,ug.L,0.253,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-08,2020,Turbidity,NTU,0.555,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-09,2020,Chla,ug.L,0.331,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-09,2020,Turbidity,NTU,0.787,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-10,2020,Chla,ug.L,0.31,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-10,2020,Turbidity,NTU,0.652,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-11,2020,Chla,ug.L,0.261,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-11,2020,Turbidity,NTU,0.518,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-12,2020,Chla,ug.L,0.221,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-12,2020,Turbidity,NTU,0.441,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-13,2020,Chla,ug.L,0.244,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-13,2020,Turbidity,NTU,0.532,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-14,2020,Chla,ug.L,0.279,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-14,2020,Turbidity,NTU,1.118,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-15,2020,Chla,ug.L,0.201,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-15,2020,Turbidity,NTU,0.929,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-16,2020,Chla,ug.L,0.174,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-16,2020,Turbidity,NTU,0.513,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-17,2020,Chla,ug.L,0.177,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-17,2020,Turbidity,NTU,0.473,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-18,2020,Chla,ug.L,0.183,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-18,2020,Turbidity,NTU,0.719,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-19,2020,Chla,ug.L,0.19,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-19,2020,Turbidity,NTU,0.476,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-20,2020,Chla,ug.L,0.2,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-20,2020,Turbidity,NTU,0.559,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-21,2020,Chla,ug.L,0.265,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-21,2020,Turbidity,NTU,0.956,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-22,2020,Chla,ug.L,0.251,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-22,2020,Turbidity,NTU,0.755,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-23,2020,Chla,ug.L,0.165,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-23,2020,Turbidity,NTU,0.41,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-24,2020,Chla,ug.L,0.161,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-24,2020,Turbidity,NTU,0.474,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-25,2020,Chla,ug.L,0.162,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-25,2020,Turbidity,NTU,0.437,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-26,2020,Chla,ug.L,0.179,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-26,2020,Turbidity,NTU,0.537,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-27,2020,Chla,ug.L,0.189,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-27,2020,Turbidity,NTU,0.547,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-28,2020,Chla,ug.L,0.18,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-28,2020,Turbidity,NTU,0.446,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-29,2020,Chla,ug.L,0.19,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-29,2020,Turbidity,NTU,0.584,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-30,2020,Chla,ug.L,0.19,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-30,2020,Turbidity,NTU,0.433,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-07-31,2020,Chla,ug.L,0.2,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-07-31,2020,Turbidity,NTU,0.43,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-08-01,2020,Chla,ug.L,0.242,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-08-01,2020,Turbidity,NTU,0.662,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-08-02,2020,Chla,ug.L,0.392,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-08-02,2020,Turbidity,NTU,1.43,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-08-03,2020,Chla,ug.L,0.433,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-08-03,2020,Turbidity,NTU,1.408,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-08-04,2020,Chla,ug.L,0.429,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-08-04,2020,Turbidity,NTU,1.058,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-08-05,2020,Chla,ug.L,0.334,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-08-05,2020,Turbidity,NTU,0.724,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
Pandora,2019-08-06,2020,Chla,ug.L,0.257,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,0.45,0.1,high,mean
Pandora,2019-08-06,2020,Turbidity,NTU,0.509,MMP,H.Open Coastal,DT,Inshore,Halifax Bay,HB.Open Coastal,logger,open coastal,SD,-18.8168,146.4346,N,1.5,0.1,high,median
