Code,Date,FY,Indicator,Units,Values,Sub_Basin,Supplier,Region,Environment,Basin,Watercourse,Sub_Basin_Area,Sub_Basin_Proportion_of_Basin,Watercourse_Area,Watercourse_Proportion_of_Sub_Basin,Lat,Long,WQO,LOR,SF,Failure,Stat,Month,N_Months,Val_Min,Val_Twentieth,Val_Mean,Val_Median,Val_Eightieth,Val_Max,N_Samples
CLMP.RR,2023-02-18T06:45:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,Feb,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-02-18T06:45:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,Feb,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-02-18T06:45:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,Feb,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-02-18T06:45:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,Feb,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CLMP.RR,2023-02-22T08:00:00Z,2023,DIN,mg.L,0.1,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.002,0.38,high,median,Feb,12,0.0015,0.009200000000000002,0.04472580645161291,0.0225,0.0908,0.167,63
CLMP.RR,2023-02-22T08:00:00Z,2023,FRP,mg.L,0.057,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.001,NA,high,median,Feb,12,5e-4,0.002,0.013274509803921569,0.005,0.031,0.057,63
CLMP.RR,2023-02-22T08:00:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,Feb,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-02-22T08:00:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,Feb,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-02-22T08:00:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,Feb,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-02-22T08:00:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,Feb,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CLMP.RR,2023-02-24T09:15:00Z,2023,DIN,mg.L,0.034,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.002,0.38,high,median,Feb,12,0.0015,0.009200000000000002,0.04472580645161291,0.0225,0.0908,0.167,63
CLMP.RR,2023-02-24T09:15:00Z,2023,FRP,mg.L,0.003,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.001,NA,high,median,Feb,12,5e-4,0.002,0.013274509803921569,0.005,0.031,0.057,63
CLMP.RR,2023-02-24T09:15:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,Feb,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-02-24T09:15:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,Feb,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-02-24T09:15:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,Feb,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-02-24T09:15:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,Feb,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CLMP.RR,2023-03-02T08:30:00Z,2023,DIN,mg.L,0.025,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.002,0.38,high,median,Mar,12,0.0015,0.009200000000000002,0.04472580645161291,0.0225,0.0908,0.167,63
CLMP.RR,2023-03-02T08:30:00Z,2023,FRP,mg.L,0.002,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.001,NA,high,median,Mar,12,5e-4,0.002,0.013274509803921569,0.005,0.031,0.057,63
CLMP.RR,2023-03-02T08:30:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,Mar,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-03-02T08:30:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,Mar,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-03-02T08:30:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,Mar,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-03-02T08:30:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,Mar,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CLMP.RR,2023-03-06T08:30:00Z,2023,DIN,mg.L,0.039,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.002,0.38,high,median,Mar,12,0.0015,0.009200000000000002,0.04472580645161291,0.0225,0.0908,0.167,63
CLMP.RR,2023-03-06T08:30:00Z,2023,FRP,mg.L,0.002,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.001,NA,high,median,Mar,12,5e-4,0.002,0.013274509803921569,0.005,0.031,0.057,63
CLMP.RR,2023-03-06T08:30:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,Mar,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-03-06T08:30:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,Mar,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-03-06T08:30:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,Mar,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-03-06T08:30:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,Mar,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CLMP.RR,2023-03-11T08:50:00Z,2023,DIN,mg.L,0.029,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.002,0.38,high,median,Mar,12,0.0015,0.009200000000000002,0.04472580645161291,0.0225,0.0908,0.167,63
CLMP.RR,2023-03-11T08:50:00Z,2023,FRP,mg.L,0.002,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.001,NA,high,median,Mar,12,5e-4,0.002,0.013274509803921569,0.005,0.031,0.057,63
CLMP.RR,2023-03-11T08:50:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,Mar,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-03-11T08:50:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,Mar,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-03-11T08:50:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,Mar,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-03-11T08:50:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,Mar,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CLMP.RR,2023-03-14T08:30:00Z,2023,DIN,mg.L,0.005,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.002,0.38,high,median,Mar,12,0.0015,0.009200000000000002,0.04472580645161291,0.0225,0.0908,0.167,63
CLMP.RR,2023-03-14T08:30:00Z,2023,FRP,mg.L,0.002,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.001,NA,high,median,Mar,12,5e-4,0.002,0.013274509803921569,0.005,0.031,0.057,63
CLMP.RR,2023-03-14T08:30:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,Mar,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-03-14T08:30:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,Mar,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-03-14T08:30:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,Mar,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-03-14T08:30:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,Mar,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CLMP.RR,2023-03-16T15:30:00Z,2023,DIN,mg.L,0.0015,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.002,0.38,high,median,Mar,12,0.0015,0.009200000000000002,0.04472580645161291,0.0225,0.0908,0.167,63
CLMP.RR,2023-03-16T15:30:00Z,2023,FRP,mg.L,5e-4,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.001,NA,high,median,Mar,12,5e-4,0.002,0.013274509803921569,0.005,0.031,0.057,63
CLMP.RR,2023-03-16T15:30:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,Mar,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-03-16T15:30:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,Mar,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-03-16T15:30:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,Mar,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-03-16T15:30:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,Mar,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CLMP.RR,2023-03-30T07:00:00Z,2023,DIN,mg.L,0.007,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.002,0.38,high,median,Mar,12,0.0015,0.009200000000000002,0.04472580645161291,0.0225,0.0908,0.167,63
CLMP.RR,2023-03-30T07:00:00Z,2023,FRP,mg.L,0.002,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.001,NA,high,median,Mar,12,5e-4,0.002,0.013274509803921569,0.005,0.031,0.057,63
CLMP.RR,2023-03-30T07:00:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,Mar,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-03-30T07:00:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,Mar,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-03-30T07:00:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,Mar,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-03-30T07:00:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,Mar,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CLMP.RR,2023-04-15T07:00:00Z,2023,DIN,mg.L,0.03,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.002,0.38,high,median,Apr,12,0.0015,0.009200000000000002,0.04472580645161291,0.0225,0.0908,0.167,63
CLMP.RR,2023-04-15T07:00:00Z,2023,FRP,mg.L,0.005,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.001,NA,high,median,Apr,12,5e-4,0.002,0.013274509803921569,0.005,0.031,0.057,63
CLMP.RR,2023-04-15T07:00:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,Apr,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-04-15T07:00:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,Apr,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-04-15T07:00:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,Apr,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-04-15T07:00:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,Apr,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CLMP.RR,2023-04-17T15:00:00Z,2023,DIN,mg.L,0.005,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.002,0.38,high,median,Apr,12,0.0015,0.009200000000000002,0.04472580645161291,0.0225,0.0908,0.167,63
CLMP.RR,2023-04-17T15:00:00Z,2023,FRP,mg.L,0.001,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.001,NA,high,median,Apr,12,5e-4,0.002,0.013274509803921569,0.005,0.031,0.057,63
CLMP.RR,2023-04-17T15:00:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,Apr,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-04-17T15:00:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,Apr,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-04-17T15:00:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,Apr,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-04-17T15:00:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,Apr,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CLMP.RR,2023-04-22T18:00:00Z,2023,DIN,mg.L,0.0015,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.002,0.38,high,median,Apr,12,0.0015,0.009200000000000002,0.04472580645161291,0.0225,0.0908,0.167,63
CLMP.RR,2023-04-22T18:00:00Z,2023,FRP,mg.L,5e-4,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.001,NA,high,median,Apr,12,5e-4,0.002,0.013274509803921569,0.005,0.031,0.057,63
CLMP.RR,2023-04-22T18:00:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,Apr,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-04-22T18:00:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,Apr,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-04-22T18:00:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,Apr,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-04-22T18:00:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,Apr,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CLMP.RR,2023-05-08T16:00:00Z,2023,DIN,mg.L,0.008,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.002,0.38,high,median,May,12,0.0015,0.009200000000000002,0.04472580645161291,0.0225,0.0908,0.167,63
CLMP.RR,2023-05-08T16:00:00Z,2023,FRP,mg.L,0.003,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.001,NA,high,median,May,12,5e-4,0.002,0.013274509803921569,0.005,0.031,0.057,63
CLMP.RR,2023-05-08T16:00:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,May,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-05-08T16:00:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,May,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-05-08T16:00:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,May,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-05-08T16:00:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,May,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CLMP.RR,2023-05-15T17:30:00Z,2023,DIN,mg.L,0.061000000000000006,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.002,0.38,high,median,May,12,0.0015,0.009200000000000002,0.04472580645161291,0.0225,0.0908,0.167,63
CLMP.RR,2023-05-15T17:30:00Z,2023,FRP,mg.L,5e-4,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.001,NA,high,median,May,12,5e-4,0.002,0.013274509803921569,0.005,0.031,0.057,63
CLMP.RR,2023-05-15T17:30:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,May,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-05-15T17:30:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,May,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-05-15T17:30:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,May,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-05-15T17:30:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,May,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CLMP.RR,2023-06-08T15:00:00Z,2023,DIN,mg.L,0.025,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.002,0.38,high,median,Jun,12,0.0015,0.009200000000000002,0.04472580645161291,0.0225,0.0908,0.167,63
CLMP.RR,2023-06-08T15:00:00Z,2023,FRP,mg.L,0.002,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.02,0.001,NA,high,median,Jun,12,5e-4,0.002,0.013274509803921569,0.005,0.031,0.057,63
CLMP.RR,2023-06-08T15:00:00Z,2023,High_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,110,NA,120,high,median,Jun,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-06-08T15:00:00Z,2023,Low_DO,%.Sat,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,90,NA,70,low,median,Jun,12,60.73579722937258,79.64987334639534,85.55866455597133,85.39080704840799,92.74364000991461,101.41903938349203,63
CLMP.RR,2023-06-08T15:00:00Z,2023,TP,mg.L,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,0.03,NA,0.46,high,median,Jun,12,Inf,NA,NA,NA,NA,-Inf,63
CLMP.RR,2023-06-08T15:00:00Z,2023,Turbidity,NTU,NA,Lower Ross River,CLMP,DT,Freshwater,Ross,Aplins Weir,786,0.56,NA,NA,-19.30893683,146.7735074,10,NA,35,high,median,Jun,12,1.6,3.1,5.581818181818182,4.2,6.5,18.3,63
CryC7.1,2022-07-27T11:21:35Z,2023,DIN,mg.L,0.004,Crystal Creek,DES,DT,Freshwater,Black,Crystal Creek,116,0.17185185185185184,77,0.11407407407407408,-18.95631,146.28366,0.02,0.002,0.05,high,median,Jul,12,0.002,0.004,0.011416666666666667,0.0095,0.014200000000000003,0.034,12
