Code,Date,FY,Indicator,Units,Values,Basin,Supplier,Region,Environment,Sub_Basin,Watercourse,Sub_Basin_Area,Sub_Basin_Proportion_of_Basin,Watercourse_Area,Watercourse_Proportion_of_Sub_Basin,Lat,Long,WQO,LOR,SF,Failure,Stat
LOU6.0,2015-06-03T00:00:01Z,2015,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2015-06-03T00:00:01Z,2015,Turbidity,NTU,11,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2015-07-02T00:00:01Z,2016,DIN,mg.L,0.34,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2015-07-02T00:00:01Z,2016,High_DO,%.Sat,65,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2015-07-02T00:00:01Z,2016,Low_DO,%.Sat,65,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2015-07-02T00:00:01Z,2016,TP,mg.L,0.3,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2015-07-02T00:00:01Z,2016,Turbidity,NTU,24.9,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2015-07-30T00:00:01Z,2016,DIN,mg.L,0.02,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2015-07-30T00:00:01Z,2016,High_DO,%.Sat,66,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2015-07-30T00:00:01Z,2016,Low_DO,%.Sat,66,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2015-07-30T00:00:01Z,2016,TP,mg.L,0.21,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2015-07-30T00:00:01Z,2016,Turbidity,NTU,6.8,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2015-09-02T00:00:01Z,2016,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2015-09-02T00:00:01Z,2016,High_DO,%.Sat,58,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2015-09-02T00:00:01Z,2016,Low_DO,%.Sat,58,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2015-09-02T00:00:01Z,2016,TP,mg.L,0.13,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2015-09-02T00:00:01Z,2016,Turbidity,NTU,2.7,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2015-10-14T00:00:01Z,2016,DIN,mg.L,0.765,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2015-10-14T00:00:01Z,2016,High_DO,%.Sat,70,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2015-10-14T00:00:01Z,2016,Low_DO,%.Sat,70,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2015-10-14T00:00:01Z,2016,TP,mg.L,0.16,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2015-10-14T00:00:01Z,2016,Turbidity,NTU,6.6,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2015-12-09T00:00:01Z,2016,DIN,mg.L,0.034999999999999996,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2015-12-09T00:00:01Z,2016,High_DO,%.Sat,96,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2015-12-09T00:00:01Z,2016,Low_DO,%.Sat,96,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2015-12-09T00:00:01Z,2016,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2015-12-09T00:00:01Z,2016,Turbidity,NTU,8.8,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2016-01-07T00:00:01Z,2016,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2016-01-07T00:00:01Z,2016,High_DO,%.Sat,73,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2016-01-07T00:00:01Z,2016,Low_DO,%.Sat,73,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2016-01-07T00:00:01Z,2016,TP,mg.L,0.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2016-01-07T00:00:01Z,2016,Turbidity,NTU,37.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2016-02-12T00:00:01Z,2016,DIN,mg.L,0.025,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2016-02-12T00:00:01Z,2016,High_DO,%.Sat,66,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2016-02-12T00:00:01Z,2016,Low_DO,%.Sat,66,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2016-02-12T00:00:01Z,2016,TP,mg.L,0.24,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2016-02-12T00:00:01Z,2016,Turbidity,NTU,14.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2016-03-10T00:00:01Z,2016,DIN,mg.L,0.025,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2016-03-10T00:00:01Z,2016,High_DO,%.Sat,88,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2016-03-10T00:00:01Z,2016,Low_DO,%.Sat,88,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2016-03-10T00:00:01Z,2016,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2016-03-10T00:00:01Z,2016,Turbidity,NTU,36,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2016-04-07T00:00:01Z,2016,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2016-04-07T00:00:01Z,2016,High_DO,%.Sat,76,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2016-04-07T00:00:01Z,2016,Low_DO,%.Sat,76,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2016-04-07T00:00:01Z,2016,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2016-04-07T00:00:01Z,2016,Turbidity,NTU,12.9,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2016-05-05T00:00:01Z,2016,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2016-05-05T00:00:01Z,2016,High_DO,%.Sat,89,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2016-05-05T00:00:01Z,2016,Low_DO,%.Sat,89,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2016-05-05T00:00:01Z,2016,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2016-05-05T00:00:01Z,2016,Turbidity,NTU,17,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2016-06-17T00:00:01Z,2016,DIN,mg.L,0.025,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2016-06-17T00:00:01Z,2016,High_DO,%.Sat,68,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2016-06-17T00:00:01Z,2016,Low_DO,%.Sat,68,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2016-06-17T00:00:01Z,2016,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2016-06-17T00:00:01Z,2016,Turbidity,NTU,5,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2016-07-07T00:00:01Z,2017,DIN,mg.L,0.065,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2016-07-07T00:00:01Z,2017,High_DO,%.Sat,45,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2016-07-07T00:00:01Z,2017,Low_DO,%.Sat,45,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2016-07-07T00:00:01Z,2017,TP,mg.L,0.14,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2016-07-07T00:00:01Z,2017,Turbidity,NTU,11,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2016-08-03T00:00:01Z,2017,DIN,mg.L,0.025,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2016-08-03T00:00:01Z,2017,High_DO,%.Sat,44,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2016-08-03T00:00:01Z,2017,Low_DO,%.Sat,44,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2016-08-03T00:00:01Z,2017,TP,mg.L,0.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2016-08-03T00:00:01Z,2017,Turbidity,NTU,12.4,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2016-09-01T00:00:01Z,2017,DIN,mg.L,0.425,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2016-09-01T00:00:01Z,2017,High_DO,%.Sat,66,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2016-09-01T00:00:01Z,2017,Low_DO,%.Sat,66,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2016-09-01T00:00:01Z,2017,TP,mg.L,0.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2016-09-01T00:00:01Z,2017,Turbidity,NTU,8.9,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2016-10-14T00:00:01Z,2017,DIN,mg.L,0.065,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2016-10-14T00:00:01Z,2017,High_DO,%.Sat,68,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2016-10-14T00:00:01Z,2017,Low_DO,%.Sat,68,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2016-10-14T00:00:01Z,2017,TP,mg.L,0.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2016-10-14T00:00:01Z,2017,Turbidity,NTU,9.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2016-11-16T00:00:01Z,2017,DIN,mg.L,0.025,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2016-11-16T00:00:01Z,2017,High_DO,%.Sat,71,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2016-11-16T00:00:01Z,2017,Low_DO,%.Sat,71,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2016-11-16T00:00:01Z,2017,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2016-11-16T00:00:01Z,2017,Turbidity,NTU,46.8,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2016-12-15T00:00:01Z,2017,DIN,mg.L,0.125,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2016-12-15T00:00:01Z,2017,High_DO,%.Sat,68,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2016-12-15T00:00:01Z,2017,Low_DO,%.Sat,68,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2016-12-15T00:00:01Z,2017,TP,mg.L,0.25,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2016-12-15T00:00:01Z,2017,Turbidity,NTU,51.8,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2017-01-12T00:00:01Z,2017,DIN,mg.L,0.08,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2017-01-12T00:00:01Z,2017,High_DO,%.Sat,71,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2017-01-12T00:00:01Z,2017,Low_DO,%.Sat,71,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2017-01-12T00:00:01Z,2017,TP,mg.L,0.15,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2017-01-12T00:00:01Z,2017,Turbidity,NTU,59.7,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2017-02-23T00:00:01Z,2017,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2017-02-23T00:00:01Z,2017,High_DO,%.Sat,78,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2017-02-23T00:00:01Z,2017,Low_DO,%.Sat,78,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2017-02-23T00:00:01Z,2017,TP,mg.L,0.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2017-02-23T00:00:01Z,2017,Turbidity,NTU,22.6,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2017-03-24T00:00:01Z,2017,DIN,mg.L,0.045,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2017-03-24T00:00:01Z,2017,High_DO,%.Sat,26.4,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2017-03-24T00:00:01Z,2017,Low_DO,%.Sat,26.4,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2017-03-24T00:00:01Z,2017,TP,mg.L,0.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2017-03-24T00:00:01Z,2017,Turbidity,NTU,29.3,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2017-04-28T00:00:01Z,2017,DIN,mg.L,0.034999999999999996,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2017-04-28T00:00:01Z,2017,High_DO,%.Sat,66,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2017-04-28T00:00:01Z,2017,Low_DO,%.Sat,66,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2017-04-28T00:00:01Z,2017,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2017-04-28T00:00:01Z,2017,Turbidity,NTU,8.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2017-05-26T00:00:01Z,2017,DIN,mg.L,0.034999999999999996,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2017-05-26T00:00:01Z,2017,High_DO,%.Sat,54,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2017-05-26T00:00:01Z,2017,Low_DO,%.Sat,54,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2017-05-26T00:00:01Z,2017,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2017-05-26T00:00:01Z,2017,Turbidity,NTU,11.3,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
LOU6.0,2017-06-23T00:00:01Z,2017,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.07,0.003,0.09,high,median
LOU6.0,2017-06-23T00:00:01Z,2017,High_DO,%.Sat,54,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,105,0.5,120,high,median
LOU6.0,2017-06-23T00:00:01Z,2017,Low_DO,%.Sat,54,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,85,0.5,70,low,median
LOU6.0,2017-06-23T00:00:01Z,2017,TP,mg.L,0.15,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,0.05,0.01,0.09,high,median
LOU6.0,2017-06-23T00:00:01Z,2017,Turbidity,NTU,10.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.230928326,146.733112346,20,0.1,45,high,median
