Region,Basin,LayerName,MonthlyMeanRainfall,LayerDate,Year,Month,Fyear,AnnualMeanRainfall,AnnualLtm,monthly_ltm,MonthlyMeanRainfallPercentileRank,AnnualMeanRainfallPercentileRank,annual_anomaly,monthly_anomaly,annual_percentage_of_ltm,monthly_percentage_of_ltm
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1108,68,2003-04-30,2003,Apr,2003,777,1412,105,38,3,-635,-37,55,64.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1109,57,2003-05-31,2003,May,2003,777,1412,66,52,3,-635,-9,55,86.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1110,71,2003-06-30,2003,Jun,2003,777,1412,44,83,3,-635,27,55,161.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1111,24,2003-07-31,2003,Jul,2004,834,1412,30,59,13,-578,-6,59.1,80
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1112,7,2003-08-31,2003,Aug,2004,834,1412,23,34,13,-578,-16,59.1,30.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1113,2,2003-09-30,2003,Sep,2004,834,1412,23,17,13,-578,-21,59.1,8.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1114,6,2003-10-31,2003,Oct,2004,834,1412,32,21,13,-578,-26,59.1,18.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1115,8,2003-11-30,2003,Nov,2004,834,1412,61,14,13,-578,-53,59.1,13.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1116,134,2003-12-31,2003,Dec,2004,834,1412,162,62,13,-578,-28,59.1,82.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1117,196,2004-01-31,2004,Jan,2004,834,1412,300,34,13,-578,-104,59.1,65.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1118,256,2004-02-29,2004,Feb,2004,834,1412,339,41,13,-578,-83,59.1,75.5
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1119,85,2004-03-31,2004,Mar,2004,834,1412,226,24,13,-578,-141,59.1,37.6
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1120,70,2004-04-30,2004,Apr,2004,834,1412,105,41,13,-578,-35,59.1,66.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1121,31,2004-05-31,2004,May,2004,834,1412,66,21,13,-578,-35,59.1,47
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1122,15,2004-06-30,2004,Jun,2004,834,1412,44,10,13,-578,-29,59.1,34.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1123,7,2004-07-31,2004,Jul,2005,1099,1412,30,24,40,-313,-23,77.8,23.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1124,9,2004-08-31,2004,Aug,2005,1099,1412,23,48,40,-313,-14,77.8,39.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1125,5,2004-09-30,2004,Sep,2005,1099,1412,23,31,40,-313,-18,77.8,21.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1126,51,2004-10-31,2004,Oct,2005,1099,1412,32,76,40,-313,19,77.8,159.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1127,59,2004-11-30,2004,Nov,2005,1099,1412,61,69,40,-313,-2,77.8,96.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1128,154,2004-12-31,2004,Dec,2005,1099,1412,162,69,40,-313,-8,77.8,95.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1129,558,2005-01-31,2005,Jan,2005,1099,1412,300,90,40,-313,258,77.8,186
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1130,30,2005-02-28,2005,Feb,2005,1099,1412,339,0,40,-313,-309,77.8,8.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1131,45,2005-03-31,2005,Mar,2005,1099,1412,226,14,40,-313,-181,77.8,19.9
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1132,104,2005-04-30,2005,Apr,2005,1099,1412,105,59,40,-313,-1,77.8,99
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1133,47,2005-05-31,2005,May,2005,1099,1412,66,31,40,-313,-19,77.8,71.2
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1134,30,2005-06-30,2005,Jun,2005,1099,1412,44,52,40,-313,-14,77.8,68.2
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1135,41,2005-07-31,2005,Jul,2006,1142,1412,30,72,43,-270,11,80.9,136.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1136,58,2005-08-31,2005,Aug,2006,1142,1412,23,90,43,-270,35,80.9,252.2
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1137,1,2005-09-30,2005,Sep,2006,1142,1412,23,7,43,-270,-22,80.9,4.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1138,62,2005-10-31,2005,Oct,2006,1142,1412,32,83,43,-270,30,80.9,193.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1139,31,2005-11-30,2005,Nov,2006,1142,1412,61,45,43,-270,-30,80.9,50.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1140,11,2005-12-31,2005,Dec,2006,1142,1412,162,0,43,-270,-151,80.9,6.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1141,348,2006-01-31,2006,Jan,2006,1142,1412,300,69,43,-270,48,80.9,116
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1142,49,2006-02-28,2006,Feb,2006,1142,1412,339,3,43,-270,-290,80.9,14.5
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1143,137,2006-03-31,2006,Mar,2006,1142,1412,226,55,43,-270,-89,80.9,60.6
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1144,282,2006-04-30,2006,Apr,2006,1142,1412,105,100,43,-270,177,80.9,268.6
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1145,48,2006-05-31,2006,May,2006,1142,1412,66,34,43,-270,-18,80.9,72.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1146,74,2006-06-30,2006,Jun,2006,1142,1412,44,90,43,-270,30,80.9,168.2
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1147,41,2006-07-31,2006,Jul,2007,1506,1412,30,72,60,94,11,106.7,136.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1148,2,2006-08-31,2006,Aug,2007,1506,1412,23,14,60,94,-21,106.7,8.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1149,27,2006-09-30,2006,Sep,2007,1506,1412,23,69,60,94,4,106.7,117.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1150,19,2006-10-31,2006,Oct,2007,1506,1412,32,55,60,94,-13,106.7,59.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1151,13,2006-11-30,2006,Nov,2007,1506,1412,61,28,60,94,-48,106.7,21.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1152,33,2006-12-31,2006,Dec,2007,1506,1412,162,7,60,94,-129,106.7,20.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1153,363,2007-01-31,2007,Jan,2007,1506,1412,300,76,60,94,63,106.7,121
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1154,553,2007-02-28,2007,Feb,2007,1506,1412,339,79,60,94,214,106.7,163.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1155,90,2007-03-31,2007,Mar,2007,1506,1412,226,31,60,94,-136,106.7,39.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1156,53,2007-04-30,2007,Apr,2007,1506,1412,105,31,60,94,-52,106.7,50.5
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1157,71,2007-05-31,2007,May,2007,1506,1412,66,72,60,94,5,106.7,107.6
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1158,241,2007-06-30,2007,Jun,2007,1506,1412,44,100,60,94,197,106.7,547.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1159,1,2007-07-31,2007,Jul,2008,2017,1412,30,7,84,605,-29,142.8,3.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1160,12,2007-08-31,2007,Aug,2008,2017,1412,23,59,84,605,-11,142.8,52.2
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1161,31,2007-09-30,2007,Sep,2008,2017,1412,23,72,84,605,8,142.8,134.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1162,19,2007-10-31,2007,Oct,2008,2017,1412,32,55,84,605,-13,142.8,59.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1163,34,2007-11-30,2007,Nov,2008,2017,1412,61,48,84,605,-27,142.8,55.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1164,183,2007-12-31,2007,Dec,2008,2017,1412,162,76,84,605,21,142.8,113
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1165,691,2008-01-31,2008,Jan,2008,2017,1412,300,97,84,605,391,142.8,230.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1166,908,2008-02-29,2008,Feb,2008,2017,1412,339,100,84,605,569,142.8,267.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1167,81,2008-03-31,2008,Mar,2008,2017,1412,226,21,84,605,-145,142.8,35.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1168,12,2008-04-30,2008,Apr,2008,2017,1412,105,0,84,605,-93,142.8,11.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1169,22,2008-05-31,2008,May,2008,2017,1412,66,10,84,605,-44,142.8,33.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1170,23,2008-06-30,2008,Jun,2008,2017,1412,44,45,84,605,-21,142.8,52.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1171,131,2008-07-31,2008,Jul,2009,1812,1412,30,97,77,400,101,128.3,436.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1172,0,2008-08-31,2008,Aug,2009,1812,1412,23,0,77,400,-23,128.3,0
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1173,13,2008-09-30,2008,Sep,2009,1812,1412,23,59,77,400,-10,128.3,56.5
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1174,13,2008-10-31,2008,Oct,2009,1812,1412,32,34,77,400,-19,128.3,40.6
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1175,19,2008-11-30,2008,Nov,2009,1812,1412,61,34,77,400,-42,128.3,31.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1176,95,2008-12-31,2008,Dec,2009,1812,1412,162,31,77,400,-67,128.3,58.6
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1177,456,2009-01-31,2009,Jan,2009,1812,1412,300,79,77,400,156,128.3,152
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1178,783,2009-02-28,2009,Feb,2009,1812,1412,339,90,77,400,444,128.3,231
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1179,94,2009-03-31,2009,Mar,2009,1812,1412,226,38,77,400,-132,128.3,41.6
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1180,137,2009-04-30,2009,Apr,2009,1812,1412,105,79,77,400,32,128.3,130.5
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1181,53,2009-05-31,2009,May,2009,1812,1412,66,41,77,400,-13,128.3,80.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1182,18,2009-06-30,2009,Jun,2009,1812,1412,44,24,77,400,-26,128.3,40.9
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1183,0,2009-07-31,2009,Jul,2010,1458,1412,30,0,57,46,-30,103.3,0
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1184,1,2009-08-31,2009,Aug,2010,1458,1412,23,10,57,46,-22,103.3,4.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1185,3,2009-09-30,2009,Sep,2010,1458,1412,23,28,57,46,-20,103.3,13
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1186,10,2009-10-31,2009,Oct,2010,1458,1412,32,28,57,46,-22,103.3,31.2
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1187,59,2009-11-30,2009,Nov,2010,1458,1412,61,69,57,46,-2,103.3,96.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1188,42,2009-12-31,2009,Dec,2010,1458,1412,162,14,57,46,-120,103.3,25.9
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1189,305,2010-01-31,2010,Jan,2010,1458,1412,300,48,57,46,5,103.3,101.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1190,554,2010-02-28,2010,Feb,2010,1458,1412,339,83,57,46,215,103.3,163.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1191,375,2010-03-31,2010,Mar,2010,1458,1412,226,90,57,46,149,103.3,165.9
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1192,72,2010-04-30,2010,Apr,2010,1458,1412,105,45,57,46,-33,103.3,68.6
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1193,22,2010-05-31,2010,May,2010,1458,1412,66,10,57,46,-44,103.3,33.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1194,15,2010-06-30,2010,Jun,2010,1458,1412,44,10,57,46,-29,103.3,34.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1195,11,2010-07-31,2010,Jul,2011,3125,1412,30,45,97,1713,-19,221.3,36.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1196,63,2010-08-31,2010,Aug,2011,3125,1412,23,93,97,1713,40,221.3,273.9
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1197,196,2010-09-30,2010,Sep,2011,3125,1412,23,100,97,1713,173,221.3,852.2
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1198,54,2010-10-31,2010,Oct,2011,3125,1412,32,79,97,1713,22,221.3,168.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1199,453,2010-11-30,2010,Nov,2011,3125,1412,61,100,97,1713,392,221.3,742.6
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1200,566,2010-12-31,2010,Dec,2011,3125,1412,162,97,97,1713,404,221.3,349.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1201,327,2011-01-31,2011,Jan,2011,3125,1412,300,59,97,1713,27,221.3,109
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1202,297,2011-02-28,2011,Feb,2011,3125,1412,339,55,97,1713,-42,221.3,87.6
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1203,927,2011-03-31,2011,Mar,2011,3125,1412,226,97,97,1713,701,221.3,410.2
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1204,131,2011-04-30,2011,Apr,2011,3125,1412,105,72,97,1713,26,221.3,124.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1205,53,2011-05-31,2011,May,2011,3125,1412,66,41,97,1713,-13,221.3,80.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1206,47,2011-06-30,2011,Jun,2011,3125,1412,44,72,97,1713,3,221.3,106.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1207,8,2011-07-31,2011,Jul,2012,1552,1412,30,28,70,140,-22,109.9,26.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1208,14,2011-08-31,2011,Aug,2012,1552,1412,23,69,70,140,-9,109.9,60.9
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1209,7,2011-09-30,2011,Sep,2012,1552,1412,23,34,70,140,-16,109.9,30.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1210,17,2011-10-31,2011,Oct,2012,1552,1412,32,52,70,140,-15,109.9,53.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1211,44,2011-11-30,2011,Nov,2012,1552,1412,61,59,70,140,-17,109.9,72.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1212,181,2011-12-31,2011,Dec,2012,1552,1412,162,72,70,140,19,109.9,111.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1213,134,2012-01-31,2012,Jan,2012,1552,1412,300,24,70,140,-166,109.9,44.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1214,395,2012-02-29,2012,Feb,2012,1552,1412,339,72,70,140,56,109.9,116.5
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1215,624,2012-03-31,2012,Mar,2012,1552,1412,226,93,70,140,398,109.9,276.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1216,29,2012-04-30,2012,Apr,2012,1552,1412,105,3,70,140,-76,109.9,27.6
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1217,65,2012-05-31,2012,May,2012,1552,1412,66,62,70,140,-1,109.9,98.5
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1218,34,2012-06-30,2012,Jun,2012,1552,1412,44,59,70,140,-10,109.9,77.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1219,138,2012-07-31,2012,Jul,2013,1530,1412,30,100,67,118,108,108.4,460
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1220,8,2012-08-31,2012,Aug,2013,1530,1412,23,38,67,118,-15,108.4,34.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1221,1,2012-09-30,2012,Sep,2013,1530,1412,23,7,67,118,-22,108.4,4.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1222,15,2012-10-31,2012,Oct,2013,1530,1412,32,41,67,118,-17,108.4,46.9
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1223,9,2012-11-30,2012,Nov,2013,1530,1412,61,17,67,118,-52,108.4,14.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1224,122,2012-12-31,2012,Dec,2013,1530,1412,162,55,67,118,-40,108.4,75.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1225,310,2013-01-31,2013,Jan,2013,1530,1412,300,52,67,118,10,108.4,103.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1226,328,2013-02-28,2013,Feb,2013,1530,1412,339,66,67,118,-11,108.4,96.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1227,310,2013-03-31,2013,Mar,2013,1530,1412,226,76,67,118,84,108.4,137.2
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1228,150,2013-04-30,2013,Apr,2013,1530,1412,105,83,67,118,45,108.4,142.9
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1229,123,2013-05-31,2013,May,2013,1530,1412,66,90,67,118,57,108.4,186.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1230,16,2013-06-30,2013,Jun,2013,1530,1412,44,17,67,118,-28,108.4,36.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1231,44,2013-07-31,2013,Jul,2014,1346,1412,30,83,53,-66,14,95.3,146.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1232,0,2013-08-31,2013,Aug,2014,1346,1412,23,0,53,-66,-23,95.3,0
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1233,8,2013-09-30,2013,Sep,2014,1346,1412,23,45,53,-66,-15,95.3,34.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1234,5,2013-10-31,2013,Oct,2014,1346,1412,32,17,53,-66,-27,95.3,15.6
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1235,128,2013-11-30,2013,Nov,2014,1346,1412,61,90,53,-66,67,95.3,209.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1236,27,2013-12-31,2013,Dec,2014,1346,1412,162,3,53,-66,-135,95.3,16.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1237,323,2014-01-31,2014,Jan,2014,1346,1412,300,55,53,-66,23,95.3,107.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1238,241,2014-02-28,2014,Feb,2014,1346,1412,339,34,53,-66,-98,95.3,71.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1239,234,2014-03-31,2014,Mar,2014,1346,1412,226,66,53,-66,8,95.3,103.5
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1240,241,2014-04-30,2014,Apr,2014,1346,1412,105,90,53,-66,136,95.3,229.5
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1241,60,2014-05-31,2014,May,2014,1346,1412,66,59,53,-66,-6,95.3,90.9
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1242,35,2014-06-30,2014,Jun,2014,1346,1412,44,66,53,-66,-9,95.3,79.5
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1243,9,2014-07-31,2014,Jul,2015,810,1412,30,34,10,-602,-21,57.4,30
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1244,37,2014-08-31,2014,Aug,2015,810,1412,23,79,10,-602,14,57.4,160.9
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1245,21,2014-09-30,2014,Sep,2015,810,1412,23,66,10,-602,-2,57.4,91.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1246,1,2014-10-31,2014,Oct,2015,810,1412,32,0,10,-602,-31,57.4,3.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1247,9,2014-11-30,2014,Nov,2015,810,1412,61,17,10,-602,-52,57.4,14.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1248,114,2014-12-31,2014,Dec,2015,810,1412,162,48,10,-602,-48,57.4,70.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1249,331,2015-01-31,2015,Jan,2015,810,1412,300,62,10,-602,31,57.4,110.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1250,110,2015-02-28,2015,Feb,2015,810,1412,339,14,10,-602,-229,57.4,32.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1251,28,2015-03-31,2015,Mar,2015,810,1412,226,0,10,-602,-198,57.4,12.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1252,47,2015-04-30,2015,Apr,2015,810,1412,105,21,10,-602,-58,57.4,44.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1253,30,2015-05-31,2015,May,2015,810,1412,66,17,10,-602,-36,57.4,45.5
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1254,73,2015-06-30,2015,Jun,2015,810,1412,44,86,10,-602,29,57.4,165.9
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1255,9,2015-07-31,2015,Jul,2016,1036,1412,30,34,23,-376,-21,73.4,30
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1256,3,2015-08-31,2015,Aug,2016,1036,1412,23,17,23,-376,-20,73.4,13
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1257,7,2015-09-30,2015,Sep,2016,1036,1412,23,34,23,-376,-16,73.4,30.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1258,27,2015-10-31,2015,Oct,2016,1036,1412,32,66,23,-376,-5,73.4,84.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1259,35,2015-11-30,2015,Nov,2016,1036,1412,61,55,23,-376,-26,73.4,57.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1260,61,2015-12-31,2015,Dec,2016,1036,1412,162,17,23,-376,-101,73.4,37.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1261,149,2016-01-31,2016,Jan,2016,1036,1412,300,28,23,-376,-151,73.4,49.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1262,143,2016-02-29,2016,Feb,2016,1036,1412,339,24,23,-376,-196,73.4,42.2
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1263,304,2016-03-31,2016,Mar,2016,1036,1412,226,72,23,-376,78,73.4,134.5
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1264,124,2016-04-30,2016,Apr,2016,1036,1412,105,66,23,-376,19,73.4,118.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1265,16,2016-05-31,2016,May,2016,1036,1412,66,3,23,-376,-50,73.4,24.2
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1266,158,2016-06-30,2016,Jun,2016,1036,1412,44,97,23,-376,114,73.4,359.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1267,104,2016-07-31,2016,Jul,2017,2166,1412,30,93,90,754,74,153.4,346.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1268,28,2016-08-31,2016,Aug,2017,2166,1412,23,76,90,754,5,153.4,121.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1269,69,2016-09-30,2016,Sep,2017,2166,1412,23,97,90,754,46,153.4,300
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1270,37,2016-10-31,2016,Oct,2017,2166,1412,32,69,90,754,5,153.4,115.6
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1271,21,2016-11-30,2016,Nov,2017,2166,1412,61,38,90,754,-40,153.4,34.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1272,77,2016-12-31,2016,Dec,2017,2166,1412,162,24,90,754,-85,153.4,47.5
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1273,521,2017-01-31,2017,Jan,2017,2166,1412,300,83,90,754,221,153.4,173.7
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1274,78,2017-02-28,2017,Feb,2017,2166,1412,339,7,90,754,-261,153.4,23
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1275,979,2017-03-31,2017,Mar,2017,2166,1412,226,100,90,754,753,153.4,433.2
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1276,34,2017-04-30,2017,Apr,2017,2166,1412,105,7,90,754,-71,153.4,32.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1277,215,2017-05-31,2017,May,2017,2166,1412,66,100,90,754,149,153.4,325.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1278,3,2017-06-30,2017,Jun,2017,2166,1412,44,0,90,754,-41,153.4,6.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1279,1,2017-07-31,2017,Jul,2018,1063,1412,30,7,27,-349,-29,75.3,3.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1280,3,2017-08-31,2017,Aug,2018,1063,1412,23,17,27,-349,-20,75.3,13
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1281,0,2017-09-30,2017,Sep,2018,1063,1412,23,0,27,-349,-23,75.3,0
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1282,96,2017-10-31,2017,Oct,2018,1063,1412,32,93,27,-349,64,75.3,300
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1283,94,2017-11-30,2017,Nov,2018,1063,1412,61,79,27,-349,33,75.3,154.1
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1284,67,2017-12-31,2017,Dec,2018,1063,1412,162,21,27,-349,-95,75.3,41.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1285,67,2018-01-31,2018,Jan,2018,1063,1412,300,7,27,-349,-233,75.3,22.3
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1286,280,2018-02-28,2018,Feb,2018,1063,1412,339,48,27,-349,-59,75.3,82.6
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1287,245,2018-03-31,2018,Mar,2018,1063,1412,226,69,27,-349,19,75.3,108.4
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1288,185,2018-04-30,2018,Apr,2018,1063,1412,105,86,27,-349,80,75.3,176.2
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1289,17,2018-05-31,2018,May,2018,1063,1412,66,7,27,-349,-49,75.3,25.8
Mackay Whitsunday Isaac,Proserpine,n3_rainfall_1290,8,2018-06-30,2018,Jun,2018,1063,1412,44,3,27,-349,-36,75.3,18.2
